Date,US Equity,TH Equity,JP Equity,Gold,BTC,Cash / Reduced Exposure,Strategy,JP Sleeve Mode,JP Assets,JP Internal Cap
2025-04-18,0.3,0.0,0.0,0.3,0.0,0.4,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-04-21,0.3,0.0,0.0,0.3,0.0,0.4,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-04-22,0.3,0.0,0.0,0.3,0.0,0.4,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-04-23,0.3,0.0,0.0,0.3,0.0,0.4,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-04-24,0.3,0.0,0.0,0.3,0.0,0.4,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-04-25,0.3,0.0,0.0,0.3,0.1,0.30000000000000004,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-04-28,0.3,0.0,0.0,0.3,0.1,0.30000000000000004,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-04-29,0.3,0.0,0.0,0.3,0.1,0.30000000000000004,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-04-30,0.3,0.0,0.0,0.3,0.1,0.30000000000000004,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-05-01,0.3,0.0,0.0,0.3,0.1,0.30000000000000004,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-05-02,0.3,0.0,0.0,0.3,0.1,0.30000000000000004,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-05-05,0.3,0.0,0.0,0.3,0.1,0.30000000000000004,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-05-06,0.3,0.0,0.0,0.3,0.1,0.30000000000000004,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-05-07,0.3,0.0,0.0,0.3,0.1,0.30000000000000004,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-05-08,0.3,0.0,0.0,0.3,0.1,0.30000000000000004,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-05-09,0.3,0.0,0.0,0.3,0.1,0.30000000000000004,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-05-12,0.3,0.0,0.0,0.3,0.1,0.30000000000000004,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-05-13,0.3,0.0,0.0,0.3,0.1,0.30000000000000004,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-05-14,0.3,0.0,0.0,0.3,0.1,0.30000000000000004,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-05-15,0.3,0.0,0.0,0.3,0.1,0.30000000000000004,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-05-16,0.6,0.0,0.0,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-05-19,0.6,0.0,0.0,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-05-20,0.6,0.0,0.0,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-05-21,0.6,0.0,0.0,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-05-22,0.6,0.0,0.0,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-05-23,0.6,0.0,0.0,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-05-26,0.6,0.0,0.0,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-05-27,0.6,0.0,0.0,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-05-28,0.6,0.0,0.0,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-05-29,0.6,0.0,0.0,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-05-30,0.6,0.0,0.0,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-06-02,0.6,0.0,0.0,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-06-03,0.6,0.0,0.0,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-06-04,0.6,0.0,0.0,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-06-05,0.6,0.0,0.0,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-06-06,0.6,0.0,0.0,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-06-09,0.6,0.0,0.0,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-06-10,0.6,0.0,0.0,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-06-11,0.6,0.0,0.0,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-06-12,0.6,0.0,0.0,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-06-13,0.6,0.0,0.0,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-06-16,0.6,0.0,0.0,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-06-17,0.6,0.0,0.0,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-06-18,0.6,0.0,0.0,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-06-19,0.6,0.0,0.0,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-06-20,0.6,0.0,0.0,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-06-23,0.6,0.0,0.0,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-06-24,0.6,0.0,0.0,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-06-25,0.6,0.0,0.0,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-06-26,0.6,0.0,0.0,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-06-27,0.6,0.0,0.0,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-06-30,0.6,0.0,0.0,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-07-01,0.6,0.0,0.0,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-07-02,0.6,0.0,0.0,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-07-03,0.6,0.0,0.0,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-07-04,0.39999999999999997,0.0,0.0,0.3,0.1,0.20000000000000007,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-07-07,0.39999999999999997,0.0,0.0,0.3,0.1,0.20000000000000007,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-07-08,0.39999999999999997,0.0,0.0,0.3,0.1,0.20000000000000007,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-07-09,0.6,0.0,0.0,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-07-10,0.6,0.0,0.0,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-07-11,0.6,0.0,0.0,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-07-14,0.6,0.0,0.0,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-07-15,0.39999999999999997,0.0,0.0,0.3,0.1,0.20000000000000007,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-07-16,0.39999999999999997,0.0,0.0,0.3,0.1,0.20000000000000007,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-07-17,0.39999999999999997,0.0,0.0,0.3,0.1,0.20000000000000007,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-07-18,0.39999999999999997,0.0,0.0,0.3,0.1,0.20000000000000007,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-07-21,0.39999999999999997,0.0,0.0,0.3,0.1,0.20000000000000007,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-07-22,0.39999999999999997,0.0,0.0,0.3,0.1,0.20000000000000007,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-07-23,0.39999999999999997,0.0,0.0,0.3,0.1,0.20000000000000007,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-07-24,0.39999999999999997,0.0,0.0,0.3,0.1,0.20000000000000007,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-07-25,0.39999999999999997,0.0,0.0,0.3,0.1,0.20000000000000007,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-07-28,0.39999999999999997,0.0,0.0,0.3,0.1,0.20000000000000007,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-07-29,0.39999999999999997,0.0,0.0,0.3,0.1,0.20000000000000007,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-07-30,0.39999999999999997,0.0,0.0,0.3,0.1,0.20000000000000007,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
2025-07-31,0.39999999999999997,0.0,0.0,0.3,0.1,0.20000000000000007,Stock60/Gold30/BTC10 Index signal assigns equity to active markets no JP + weekly exposure all assets + gold drawdown 252d warn10 crash20,JP optimized mean_variance top10 cap20%,10,0.2
