Total Return,CAGR,Annual Vol,Sharpe,Sortino,Max Drawdown,Hit Rate,Strategy,Universe,Bucket,Top N,Funding,Gold Boost,Start,End,Active Rate,Average Gold Exposure,Latest SPY Weight,Latest Gold Weight,Latest BTC Weight,Latest BIL Weight,Latest ETF Weight,Latest ETF Assets
4.6877144476054236,0.13340884769251815,0.08509545971516902,1.1624671518289227,1.413862483506944,-0.1555874446621851,0.48498713182728054,current_best country_only bucket10% top1 boost16,country_only,0.1,1,spy,0.16,2016-10-01,2026-04-29,0.9652173913043478,0.8724985706117782,0.19999999999999996,0.15000000000000002,0.09999999999999999,0.3,0.09999999999999999,NORW
4.657704711723092,0.1329769735371884,0.08481198284135053,1.1615707216660547,1.4142609821889567,-0.1557223625457521,0.48412925364598225,current_best sector_country bucket10% top2 boost16,sector_country,0.1,2,spy,0.16,2016-10-01,2026-04-29,0.9652173913043478,0.8724985706117782,0.2,0.15000000000000002,0.1,0.3,0.1,"XLE,NORW"
4.6768764570124315,0.13325312116937904,0.08515814877509559,1.160061935883094,1.4098970527168937,-0.15038325827176824,0.48212753788961965,current_best momentum_sector_country bucket10% top2 boost16,momentum_sector_country,0.1,2,spy,0.16,2016-10-01,2026-04-29,0.9652173913043478,0.8724985706117782,0.2,0.15000000000000002,0.1,0.3,0.1,"XLE,NORW"
4.6768764570124315,0.13325312116937904,0.08515814877509559,1.160061935883094,1.4098970527168937,-0.15038325827176824,0.48212753788961965,current_best all_with_region bucket10% top2 boost16,all_with_region,0.1,2,spy,0.16,2016-10-01,2026-04-29,0.9652173913043478,0.8724985706117782,0.2,0.15000000000000002,0.1,0.3,0.1,"XLE,NORW"
4.713390404379754,0.1337766786033392,0.085781295556591,1.1576351500935973,1.4141455904430391,-0.12393677981619966,0.48412925364598225,current_best momentum_sector bucket10% top1 boost16,momentum_sector,0.1,1,spy,0.16,2016-10-01,2026-04-29,0.9304347826086956,0.8724985706117782,0.19999999999999996,0.15000000000000002,0.09999999999999999,0.3,0.09999999999999999,XLE
4.581167050659636,0.13186581009204756,0.08436892655521841,1.1555823256032853,1.4072567875019963,-0.1438421050576435,0.4855590506148127,current_best sector_country bucket8% top1 boost16,sector_country,0.08,1,spy,0.16,2016-10-01,2026-04-29,0.9652173913043478,0.8724985706117782,0.2,0.16000000000000003,0.10000000000000002,0.30000000000000004,0.08000000000000002,XLE
4.651774774393264,0.13289138355496766,0.08539313817871536,1.1533646709662881,1.3958203933621818,-0.15204231036332116,0.48613096940234485,current_best momentum_country bucket10% top1 boost16,momentum_country,0.1,1,spy,0.16,2016-10-01,2026-04-29,0.9652173913043478,0.8724985706117782,0.19999999999999996,0.15000000000000002,0.09999999999999999,0.3,0.09999999999999999,NORW
4.555340280139296,0.13148766802699163,0.08442373360823312,1.1509288889915132,1.3984783829025604,-0.14096780272542941,0.48498713182728054,current_best momentum_sector_country bucket8% top1 boost16,momentum_sector_country,0.08,1,spy,0.16,2016-10-01,2026-04-29,0.9652173913043478,0.8724985706117782,0.2,0.16000000000000003,0.10000000000000002,0.30000000000000004,0.08000000000000002,XLE
4.555340280139296,0.13148766802699163,0.08442373360823312,1.1509288889915132,1.3984783829025604,-0.14096780272542941,0.48498713182728054,current_best all_with_region bucket8% top1 boost16,all_with_region,0.08,1,spy,0.16,2016-10-01,2026-04-29,0.9652173913043478,0.8724985706117782,0.2,0.16000000000000003,0.10000000000000002,0.30000000000000004,0.08000000000000002,XLE
4.579716970363822,0.13184462184312817,0.08573983196501046,1.1382509846627014,1.3842881004731113,-0.14910530825631185,0.4844152130397484,current_best sector_country bucket10% top1 boost16,sector_country,0.1,1,spy,0.16,2016-10-01,2026-04-29,0.9652173913043478,0.8724985706117782,0.19999999999999996,0.15000000000000002,0.09999999999999999,0.3,0.09999999999999999,XLE
4.547567769895093,0.13137354762703324,0.08579102038822226,1.1327705356616031,1.373781167820062,-0.1478084721485715,0.48412925364598225,current_best momentum_sector_country bucket10% top1 boost16,momentum_sector_country,0.1,1,spy,0.16,2016-10-01,2026-04-29,0.9652173913043478,0.8724985706117782,0.19999999999999996,0.15000000000000002,0.09999999999999999,0.3,0.09999999999999999,XLE
4.547567769895093,0.13137354762703324,0.08579102038822226,1.1327705356616031,1.373781167820062,-0.1478084721485715,0.48412925364598225,current_best all_with_region bucket10% top1 boost16,all_with_region,0.1,1,spy,0.16,2016-10-01,2026-04-29,0.9652173913043478,0.8724985706117782,0.19999999999999996,0.15000000000000002,0.09999999999999999,0.3,0.09999999999999999,XLE
