,One-model US cap 70% / TH cap 30%,One-model US cap 70% / TH cap 30% + daily exposure,One-model US cap 70% / TH cap 40%,One-model US cap 70% / TH cap 40% + daily exposure,One-model US cap 80% / TH cap 30%,One-model US cap 80% / TH cap 30% + daily exposure,One-model US cap 80% / TH cap 40%,One-model US cap 80% / TH cap 40% + daily exposure
2008-12-17,9382.773629697518,9164.022307310712,9341.769827747323,9141.4522288534,9047.795609326273,9019.070411142231,9008.255693406038,8996.857328347307
2008-12-18,9207.94720099864,9078.647057105743,9167.70741068732,9056.287249425919,8879.210726390449,8935.045583708845,8840.40754595635,8913.039445794439
2008-12-19,9098.672724838647,9024.777047876158,9058.910476579977,9002.5499166886,8773.83750045196,8882.027663193427,8735.49481323342,8860.152103199396
2008-12-22,9051.137276816295,9001.202355542104,9011.582763943052,8979.033286484662,8727.99913379429,8858.825863486738,8689.85676555308,8837.00744724194
2008-12-23,8990.5345449383,8971.068161559115,8951.24487298669,8948.973310034065,8669.560003422073,8829.168317029353,8631.673020956709,8807.422944402679
2008-12-24,8964.64302995434,8958.150434333545,8925.466506906721,8936.087397890042,8644.59285140114,8816.454915916569,8606.814978285089,8794.740855145625
2008-12-25,9083.594929402112,9017.583308913285,9043.898572846932,8995.373895191635,8759.29800320594,8874.947711175659,8721.018855276245,8853.089588406661
2008-12-26,9257.272147996639,9103.790851175387,9216.816801983165,9081.369116823427,8926.77470443061,8959.79166588899,8887.76366389735,8937.724580809601
2008-12-29,9341.607705659226,9145.259507708488,9300.783803540677,9122.735640166527,9008.099365820128,9000.604392068099,8968.732927086861,8978.436789260786
2008-12-30,9308.074700853167,9128.845414937345,9267.39734182967,9106.361973678651,8975.763535752621,8984.44992916158,8936.538408346145,8962.322113206536
2008-12-31,9390.62757189033,9169.327062457238,9349.589447307735,9146.743918913895,9055.369154899527,9024.29125833967,9015.79614170697,9002.065317111916
2009-01-02,9540.82514455241,9242.656062951748,9459.803642302615,9200.655431474357,9200.204466087485,9096.460377582325,9122.075537138851,9055.124084441131
2009-01-05,9631.949488093684,9209.173911774691,9558.665163146366,9167.380828884177,9288.075541968446,9063.507830234043,9217.407564626224,9022.375802804172
2009-01-06,9611.095269723468,9219.223680199055,9513.605862699975,9172.290405999682,9267.965849681032,9073.398636475611,9173.956943676278,9027.20772269446
2009-01-07,9420.74835331095,9163.971886858571,9320.874536715317,9131.435290840267,9084.414581260266,9019.020788215445,8988.106393233242,8986.998833229141
2009-01-08,9394.065530510072,9154.54648512737,9317.74114727245,9130.05862047554,9058.68436932532,9009.744472748689,8985.08487013764,8985.643938344878
2009-01-09,9291.665132092498,9131.085780355126,9219.356971369265,9113.005443636686,8959.939808528377,8986.654857605885,8890.213145714662,8968.860500093135
2009-01-12,9190.997663935923,9050.97887487724,9138.899397251107,9043.853236905974,8862.866309433595,8907.815042872195,8812.62801853943,8900.802108240154
2009-01-13,9199.603123392822,9076.351257570821,9102.484336595497,9062.812800083473,8871.164541613563,8932.786097976381,8777.513026035302,8919.461778568832
2009-01-14,9048.044368006953,9002.342899733198,9007.438764936494,9001.911701943345,8725.016646066118,8859.948367123408,8685.860713056329,8859.523983414469
2009-01-15,8955.459490611807,9014.810014061872,8867.26812304951,9010.125455700008,8635.737174974445,8872.218282907483,8550.694357418202,8867.607816139165
2009-01-16,9134.461570192361,9090.376526937715,9050.921917580723,9079.895442048586,8808.348631346567,8946.589522685892,8727.791456865833,8936.274215882266
2009-01-19,9192.52102896982,9112.378347758096,9107.648906862012,9098.732401771094,8864.335286787731,8968.243329769497,8782.493213983109,8954.81322203583
2009-01-20,9203.486775936943,9082.134132834935,9170.263173864125,9087.69926140253,8874.909537303127,8938.477502627837,8842.87206484442,8943.954598340757
2009-01-21,9217.991299899311,9103.047205122894,9156.035067252036,9095.638933612341,8888.89622515796,8959.059782455763,8829.151921364322,8951.768684802868
2009-01-22,9157.24499102324,9082.938778317966,9103.503492644388,9084.424308755342,8830.318648010314,8939.269420633285,8778.495796800285,8940.731447249858
2009-01-23,9206.754635832222,9122.352377869913,9141.121991535194,9121.836991136988,8878.060730545649,8978.059595689056,8814.771263126158,8977.552354610292
2009-01-26,9277.070305210837,9144.201259843627,9209.067666234709,9137.336394039552,8945.866033748887,8999.562883035755,8880.291183038573,8992.806595741567
2009-01-27,9283.023634612096,9132.28384072808,9222.739821127618,9120.969118489875,8951.606821672736,8987.833967662375,8893.47522304664,8976.698209536866
2009-01-28,9254.080868776324,9109.370115303129,9193.024921399901,9092.26232603174,8923.697353606472,8965.282680022628,8864.821186436136,8948.445486705243
2009-01-29,9174.252626941896,9102.451452402192,9118.620933995113,9101.706404238856,8846.719094481648,8958.473453051985,8793.07352453587,8957.740183226108
2009-01-30,9288.019579655811,9153.548434791814,9240.445714614092,9149.193306594781,8956.424408581695,9008.762209071407,8910.54899158808,9004.475961608554
2009-02-02,9137.883937718541,9121.407211228354,9073.341521248825,9119.425628113686,8811.648817131569,8977.129379218097,8749.410649600299,8975.179133316304
2009-02-03,9180.377783829792,9133.145834638586,9115.281349800842,9128.732774568758,8852.625574045274,8988.68232698671,8789.853168127356,8984.339064002812
2009-02-04,9338.064537392493,9150.06764444209,9342.190601099303,9143.546104752682,9004.682691970871,9005.336476112909,9008.661444565992,8998.918084369161
2009-02-05,9440.365157392724,9213.479970212384,9406.952735169232,9196.891697707199,9103.331038060714,9067.74577760493,9071.111480662981,9051.419883524552
2009-02-06,9654.878839676487,9255.37643686985,9614.321725877759,9218.106421410821,9310.186284596728,9108.979547023007,9271.077110905491,9072.299043382694
2009-02-09,9682.00808970487,9268.379780859563,9616.371659553062,9219.089148394301,9336.346982801213,9121.77721065702,9273.053859106545,9073.266226084277
2009-02-10,9515.65910834554,9191.56188115722,9494.014944081011,9165.483553594182,9175.936890616134,9046.174377859592,9155.065448012996,9020.5085376619
2009-02-11,9688.194000851616,9279.947396168378,9656.82517572982,9252.241632548195,9342.312048347092,9133.16185524436,9312.063128670772,9105.894320893047
2009-02-12,9687.22898923567,9296.01049132378,9632.245307000483,9262.870866776551,9341.381488983223,9148.970872438904,9288.360795332765,9116.355427232395
2009-02-13,9645.687766835743,9272.61066085632,9600.369379356624,9245.475124680748,9301.323345794124,9125.941168721743,9257.622882498783,9099.234842248896
2009-02-16,9677.421707901965,9274.466285816527,9642.892812242615,9247.061005788431,9331.924341184847,9127.767442339542,9298.628169875981,9100.795638685651
2009-02-17,9492.05000879593,9216.042653348022,9469.352858846945,9206.19844651426,9153.170668639825,9070.267925507533,9131.283833413461,9060.579422852843
2009-02-18,9586.103890569257,9276.607007002947,9546.660677624837,9254.614949871206,9243.866696486453,9129.874302674829,9205.831655880918,9108.230098274526
2009-02-19,9562.827020081055,9281.23004551868,9539.05058040395,9269.255168763437,9221.420842533627,9134.424216292296,9198.493249681504,9122.638745536657
2009-02-20,9501.708900398658,9339.306600431299,9425.052813119095,9324.878615828105,9162.484724426271,9191.582145466653,9088.565360735969,9177.382368849829
2009-02-23,9396.573960500276,9280.030858752745,9361.031725874782,9284.922323743687,9061.10324758667,9133.243997659543,9026.829915065531,9138.058085327497
2009-02-24,9505.15219819844,9337.33876998967,9403.117367458031,9322.70906238696,9165.805091722605,9189.645441177307,9067.41304089645,9175.247132315462
2009-02-25,9417.551369405719,9318.076199877622,9303.988914533467,9306.829015091353,9081.331733922018,9170.68755671193,8971.823611173626,9159.618267632994
2009-02-26,9329.458877575902,9270.477995849837,9192.35331828803,9257.356414816752,8996.384266136145,9123.842237137793,8864.173560486472,9110.928200104328
2009-02-27,9228.654572082036,9255.769046442318,9061.849785026425,9238.087136962253,8899.17881405108,9109.365946494707,8738.329184293256,9091.963714009875
2009-03-02,8819.24442562899,9131.45539430955,8647.824676904966,9117.481603385426,8504.385177219734,8987.01862519266,8339.085346538846,8973.265858194902
2009-03-03,8767.603185069576,9058.552796076085,8612.463569827862,9067.817146764164,8454.587600516852,8915.269163594527,8304.986680009264,8924.386969006915
2009-03-04,8975.488695980875,9136.895746718545,8830.427017418127,9150.61119155975,8655.05131058425,8992.372924843263,8515.168530334611,9005.871419181209
2009-03-05,8869.118373528097,9119.891009982744,8710.92376299231,9123.742358999822,8552.478556059537,8975.63716048128,8399.931707771888,8979.427584321147
2009-03-06,8917.2295383795,9113.62622001301,8757.00051816432,9112.705116468702,8598.872085649444,8969.471463808653,8444.363458903143,8968.564923349464
2009-03-09,8603.118979087554,9004.361636046024,8468.530741621196,9014.419387234837,8295.975708643757,8861.935172080484,8166.19245331899,8871.833828421393
2009-03-10,9049.33699764755,9200.45887226846,8927.686597941734,9216.526314304983,8726.263125536541,9054.930640839832,8608.955808992208,9070.743929617522
2009-03-11,9248.659516595852,9290.552651035876,9127.44117558322,9305.491625743363,8918.4695543213,9143.599361523866,8801.578871270842,9158.30203243807
2009-03-12,9470.284339099113,9393.014612668976,9311.179006549211,9396.640011674952,9132.18206351579,9244.44063137711,8978.757006936017,9248.008678975839
2009-03-13,9597.321800264139,9415.994855096367,9456.516437883218,9417.934276386779,9254.68411125855,9267.057383886804,9118.905690474638,9268.966121702462
2009-03-16,9467.389804857063,9354.321266641855,9334.625875668917,9359.303049147324,9129.390868157658,9206.359317238133,9001.366790321257,9211.262293770797
2009-03-17,9562.422713120623,9411.008285387476,9408.12448371605,9415.50353709202,9221.030969892005,9262.149689229767,9072.241396162159,9266.573830621146
2009-03-18,9699.19349827543,9422.865449632567,9569.636175737976,9438.106464614477,9352.918848468891,9273.819302813929,9227.986896858036,9288.819236387273
2009-03-19,9697.302913939147,9412.37768632865,9500.580060351744,9407.73894980682,9351.095760613536,9263.49742967554,9161.396180530941,9258.932059678236
2009-03-20,9659.775545826631,9370.679541714724,9469.743776349233,9367.997217544875,9314.908171551067,9222.458845342659,9131.660794618947,9219.818942178857
2009-03-23,10132.476191680897,9569.142194077223,9932.821148670671,9567.01068860074,9770.732749241972,9417.782315279159,9578.205662735016,9415.6845180944
2009-03-24,10034.742899692701,9497.751118663506,9853.056864474742,9514.316451059582,9676.488671224368,9347.520467992972,9501.289074070604,9363.823771539552
2009-03-25,10017.131650995894,9530.754131012322,9840.172187914695,9539.115472811052,9659.506168513115,9380.001455290036,9488.864398327152,9388.23053481906
2009-03-26,10092.745106801942,9561.618590581573,9913.42201862016,9566.841739507203,9732.420119155711,9410.3777163599,9559.499108522388,9415.51824135278
2009-03-27,9929.296992819067,9463.489125657297,9772.54119954899,9481.159967120093,9574.807329361493,9313.800413961399,9423.647930010147,9331.191740211785
2009-03-30,9599.141170127019,9364.773963016769,9432.321884186811,9387.147762738461,9256.438527095897,9216.646678118566,9095.574915888677,9238.666573666003
2009-03-31,9741.302514238956,9422.641727652033,9563.406646893123,9439.746417420783,9393.524514204479,9273.599119555172,9221.979770829605,9290.433249243677
2009-04-01,9836.323336408253,9461.249223962259,9656.692196848977,9478.423996969472,9488.140967078492,9313.070871117643,9314.868336039859,9329.976652877396
2009-04-02,10106.945009394862,9530.941771194966,9922.371771264256,9548.243055369012,9760.744541045442,9387.345891209092,9582.493617772778,9404.386502532292
2009-04-03,10338.01262401538,9629.98372240121,10149.219624342788,9647.46479499324,9985.873008547676,9485.845745537446,9803.510784439459,9503.065161152344
2009-04-06,10215.718554999115,9573.024520627889,10029.158892136165,9590.40219658191,9870.538270195266,9431.065981355767,9690.282291518457,9448.185956651685
2009-04-07,10176.219442843729,9543.870345011243,9990.381113581288,9561.195098107342,9823.543975628083,9398.125789820004,9644.146207752707,9415.185969620221
2009-04-08,10207.55762973157,9556.17087882677,10021.147001854102,9573.517960779362,9857.507836142044,9412.013989292527,9677.48981952754,9429.09937998962
2009-04-09,10570.811659367111,9713.297439690048,10377.767278911442,9730.929749623887,10215.871742085224,9570.382782082243,10029.309276240097,9587.755655639234
2009-04-10,10707.764090555767,9708.375942983925,10512.218681978262,9725.999319045843,10348.225672594455,9565.53369683279,10159.246156470754,9582.897767968097
2009-04-13,10720.424017666086,9714.115111813118,10524.647413238692,9731.74890604705,10353.797663884763,9568.108972640073,10164.716391938256,9585.477718608352
2009-04-14,10482.211591173716,9606.189206634463,10290.785226990018,9623.627085627275,10124.21219656897,9462.027183082106,9939.323619282888,9479.203361463626
2009-04-15,10541.242665013056,9633.238062662565,10348.738274141897,9650.725042778431,10181.291847165943,9488.700330338563,9995.360880093283,9505.924927808976
2009-04-16,10592.860004174623,9681.007877542166,10399.41297639153,9698.581573028036,10237.930285304792,9538.91450682355,10050.964985876797,9556.230256817189
2009-04-17,10673.482191245217,9704.722235792533,10478.562839419701,9722.338979369655,10315.37629742671,9562.059602267193,10126.996677287168,9579.417366966592
2009-04-20,10470.031659637109,9574.098064985583,10278.827725614245,9591.477689718273,10107.274151246089,9428.03595481465,9922.694896901976,9445.1504297801
2009-04-21,10774.705960049263,9679.942210247722,10577.938057670977,9697.513971253962,10405.773564427944,9534.308745127531,10215.743107486296,9551.616134398573
2009-04-22,10655.510168585872,9649.834236994971,10460.919022208682,9667.351343737902,10287.588299062347,9503.246925121737,10099.71614393672,9520.497928657358
2009-04-23,10715.038294567894,9635.914324805062,10519.360044326766,9653.40616307377,10344.937375232968,9489.481370017344,10156.017910065237,9506.707385289308
2009-04-24,10948.47032087568,9691.546559923234,10748.529130157585,9709.13938602002,10571.749995584956,9544.930211362198,10378.688473546705,9562.256881511976
2009-04-27,10955.919133435526,9703.340119460503,10755.841912348895,9720.954354115842,10589.779752773013,9561.437674660443,10396.388970927617,9578.794310390404
2009-04-28,10724.942440504456,9634.650058874684,10529.083320546046,9652.139602152545,10365.38146913983,9493.237189459944,10176.088653496727,9510.47002257585
2009-04-29,11090.750516887712,9761.963673332915,10888.211002296739,9779.684325883693,10721.424916856855,9619.826674936212,10525.630028240337,9637.289302740053
2009-04-30,11145.315369453869,9774.723996298333,10941.7793904004,9792.467812349534,10772.570318154647,9631.682314389978,10575.841411137777,9649.166463435951
2009-05-01,10924.444054639971,9677.869126362464,10724.941632091208,9695.437124150514,10583.99991844413,9547.382554431651,10390.714688055506,9564.713676257714
2009-05-04,11653.09180656089,10000.620451145614,11440.28280374444,10018.774331475144,11308.464701068997,9874.137206747899,11101.949279495842,9892.061478021385
2009-05-05,11812.022195612815,10068.817051903807,11596.310802754922,10087.094727845328,11464.029327489281,9942.053873881554,11254.67298141786,9960.101432561343
2009-05-06,12109.20727701407,10195.480470141192,11888.068684072734,10213.988075070421,11762.095450807887,10071.301164313147,11547.295814887579,10089.583342326916
2009-05-07,11784.273850170215,10058.689830931842,11569.069198168869,10076.949123178218,11401.862288549515,9917.07623553025,11193.641238258198,9935.078452935537
2009-05-08,11957.621807758456,10132.67204487116,11739.251471781818,10151.065635210833,11582.771784090695,9995.751684049521,11371.246960765118,10013.896719004562
2009-05-11,11763.784989824178,10050.545141297613,11548.954505812877,10068.789648689222,11381.78085413035,9909.02566267572,11173.926531419169,9927.01326607993
2009-05-12,11526.20697891838,9949.056184926263,11315.715149440248,9967.116461911595,11138.185460571556,9802.988082220649,10934.779682090197,9820.783198289766
2009-05-13,11141.268395292844,9782.922798494754,10937.806322164935,9800.681497629916,10726.887504885546,9621.991412156905,10530.992858370902,9639.457969553414
2009-05-14,11334.11243907065,9867.589028832805,11127.12864403952,9885.501420493447,10919.737484079602,9708.484387998908,10720.321007165658,9726.107953904591
2009-05-15,11212.740405711937,9814.75518978207,11007.973109256258,9832.571673474185,10783.712718906032,9648.016161954363,10586.78032913095,9665.52996142027
2009-05-18,11540.267657011218,9958.101047849339,11329.519051139874,9976.177743751867,11150.076225199009,9811.905961414053,10946.453297322503,9829.717265883484
2009-05-19,11472.251307870081,9928.755381969495,11262.744817969007,9946.77880740654,11082.646149347405,9782.23721521608,10880.254630942416,9799.994662761705
2009-05-20,11459.816109763107,9923.374309117395,11250.53671170623,9941.387966425244,11065.557608791283,9774.695507435774,10863.478161675395,9792.439264710209
2009-05-21,11382.612215427076,9889.947806707583,11174.742716480232,9907.900785707767,10934.648159646844,9716.876459825537,10734.959383660293,9734.515259646734
2009-05-22,11291.839885772757,9850.513378758005,11085.62807298146,9868.394773411062,10830.64882552653,9670.667900263443,10632.859287579531,9688.222818856397
