,Stocks+Gold+BTC+BIL one-model Static Copula [mean_variance] PIT reselect,Stocks+Gold+BTC+BIL one-model Dynamic HMM Copula [mean_variance] PIT reselect
2024-12-20,31012.678939573583,30576.863821293005
2024-12-23,31141.186080616764,30703.565076589173
2024-12-24,31589.76369618192,31145.8389185601
2024-12-25,31563.44641573768,31119.89146971641
2024-12-26,31289.09391302329,30849.394389123216
2024-12-27,30837.88727982322,30404.52847458857
2024-12-30,30377.77798631297,29950.8850070898
2024-12-31,30314.95080762051,29888.94072646515
2025-01-02,29956.747066717715,29535.770752752036
2025-01-03,30655.31420299005,30224.521061535375
2025-01-06,30796.4244013663,30363.64826586213
2025-01-07,30394.680474466073,29967.549967879087
2025-01-08,30266.00974354408,29840.687421600713
2025-01-09,30237.883692860185,29812.956620812176
2025-01-10,29857.06351519257,29437.48803470159
2025-01-13,29790.311134668933,29371.673712340227
2025-01-14,29740.557721377758,29322.61947404586
2025-01-15,30374.40176896857,29947.55623506816
2025-01-16,30169.74782031316,29745.778248370552
2025-01-17,30888.44948537892,30454.380139347806
2025-01-20,30807.762952904664,30374.827478950923
2025-01-21,30981.191400478056,30545.818770432765
2025-01-22,31424.618154040232,30983.014134458143
2025-01-23,31623.271448835814,31178.875793312287
2025-01-24,31672.192450511797,31227.109317709273
2025-01-27,30487.35718405768,30058.9243097768
2025-01-28,31034.69461000336,30598.570109807395
2025-01-29,30835.187347779058,30401.866484161983
2025-01-30,30923.18983957978,30488.63229413822
2025-01-31,30837.241818870203,30403.89208417226
2025-02-03,30948.42410580558,30513.511948150706
2025-02-04,31887.819207510674,31439.705914018443
2025-02-05,31180.794753750437,30742.61713677757
2025-02-06,31492.127901735174,31049.575180857937
2025-02-07,31147.802704565365,30710.08871841413
2025-02-10,31576.6963242162,31132.955179819714
2025-02-11,31226.437168568853,30787.618147657566
2025-02-12,31588.801848947085,31144.890587976584
2025-02-13,31885.488154312123,31437.407618655074
2025-02-14,31618.937817936254,31174.603062081118
2025-02-17,31620.795560605548,31176.434698255624
2025-02-18,31454.393460423587,31012.371014278015
2025-02-19,31203.840819439934,30765.339340608363
2025-02-20,30792.486411360544,30359.76561566059
2025-02-21,29762.07358165412,29343.832976141268
2025-02-24,28878.004712008085,28472.187753602386
2025-02-25,28130.30501575956,27734.995335109317
2025-02-26,28325.648336418864,27927.593534247048
2025-02-27,27537.320383626728,27150.34380016216
2025-02-28,28177.896894167618,27781.918414148007
2025-03-03,27955.118414777586,27562.27059720525
2025-03-04,27419.454534242162,27034.1342965319
2025-03-05,27806.287396178577,27415.531071833964
2025-03-06,26615.229998936775,26241.21137150218
2025-03-07,26903.925229987875,26525.84962487288
2025-03-10,25970.62412900416,25605.66402192496
2025-03-11,26351.666830305247,25981.352004587876
2025-03-12,26657.540229009537,26282.92702417776
2025-03-13,26267.052036798355,25897.926286243175
2025-03-14,26781.901081654658,26405.540258056684
2025-03-17,26902.843407591885,26524.783005115656
2025-03-18,26556.414883785554,26183.222773673646
2025-03-19,27094.96047205042,26714.200286000716
2025-03-20,27030.54608850879,26650.691105206533
2025-03-21,27425.13962057903,27039.739491461187
2025-03-24,27997.314593126717,27603.87380090382
2025-03-25,28040.826544714633,27646.77428753687
2025-03-26,27497.121712870594,27110.7100334727
2025-03-27,27517.0071714282,27130.316045566153
2025-03-28,26823.178549712466,26446.2376619201
2025-03-31,26774.659149732346,26398.40009558879
2025-04-01,26753.030282667485,26377.07517476722
2025-04-02,27044.93270937823,26664.875553703532
2025-04-03,26180.172315847703,25812.267469037553
2025-04-04,24162.584669433454,23823.032587648104
2025-04-07,24631.290420227182,24285.15170809561
2025-04-08,24068.59976080661,23730.36843058064
2025-04-09,26477.551352466064,26105.467496152396
2025-04-10,25236.874862733446,24882.22599074261
2025-04-11,25262.033584781806,24907.031162185212
2025-04-14,25286.32397167432,24930.980201016268
2025-04-15,25467.954308639008,25110.058122340186
2025-04-16,25112.387630065576,24759.48815283471
2025-04-17,25023.656773651455,24672.004213810687
2025-04-18,24966.262886777542,24615.416872016132
2025-04-21,24346.191815523576,24004.05953838501
2025-04-22,24906.736692832586,24556.727188045228
2025-04-23,25758.454035217994,25396.47551301564
2025-04-24,26598.504734674847,26224.72114411131
2025-04-25,26386.374602356507,26015.572035099183
2025-04-28,26816.37074315334,26439.5255241365
2025-04-29,26618.409982445715,26244.34666732408
2025-04-30,26437.842970624213,26066.317128442843
2025-05-01,26055.45608901105,25689.30385497117
2025-05-02,26654.799075803312,26279.931770031017
2025-05-05,26197.705499100826,25829.266658127573
2025-05-06,25652.61108365857,25291.46448520511
2025-05-07,25614.60037958663,25254.45887713351
2025-05-08,25554.459082417008,25194.844410744634
2025-05-09,25668.139946151186,25307.382564676293
2025-05-12,25888.589197291058,25524.73347309417
2025-05-13,26957.51759487348,26578.82870370922
2025-05-14,27175.496459572187,26793.586559715557
2025-05-15,27154.481787609973,26772.783884300607
2025-05-16,27354.73084823111,26970.7832050306
2025-05-19,27130.146243061754,26748.960211386406
2025-05-20,27137.473592174585,26756.184609224812
2025-05-21,26607.721491765788,26234.17111636609
2025-05-22,26572.754377922396,26199.886951657212
2025-05-23,26604.73437492419,26231.655760960817
2025-05-26,26448.974096196704,26078.043338419833
2025-05-27,26659.896174808582,26286.451182887544
2025-05-28,26624.13894650812,26251.522135451418
2025-05-29,26450.860499260216,26080.79470742088
2025-05-30,26397.795578265544,26028.333982027933
2025-06-02,26571.629495398065,26199.734932501793
2025-06-03,26635.9606279857,26263.165691311508
2025-06-04,25843.24182024784,25481.541717428474
2025-06-05,25478.67332890947,25122.075699754936
2025-06-06,25475.41597684231,25118.8639373466
2025-06-09,25933.293936663904,25570.333471077614
2025-06-10,26195.748982655616,25829.115215639842
2025-06-11,26431.357540356228,26061.426213377265
2025-06-12,26250.798060046138,25883.393830211076
2025-06-13,26120.297110370753,25754.71936218393
2025-06-16,26199.439953952886,25832.754528375583
2025-06-17,25901.848299968777,25539.327945189976
2025-06-18,25889.423700360596,25527.077239359798
2025-06-19,25482.555867100265,25125.903898228116
2025-06-20,25445.65711174343,25089.521575124607
2025-06-23,25311.914754770245,24957.65106629668
2025-06-24,26317.061012346203,25948.729371127287
2025-06-25,26366.667249415284,25997.64132296803
2025-06-26,26307.343461292552,25939.147826200104
2025-06-27,25905.05773038224,25542.492456652544
2025-06-30,26054.629919669518,25689.97124463126
2025-07-01,25351.604357720706,24996.785176497153
2025-07-02,25798.737294756906,25437.660073987652
2025-07-03,26030.95666835668,25666.62932239447
2025-07-04,26099.587584666562,25734.29968547119
2025-07-07,25955.874673606755,25592.598169694847
2025-07-08,26315.737411034737,25947.42429484198
2025-07-09,26636.903327188964,26264.095196566388
2025-07-10,26795.276492977395,26420.25178322949
2025-07-11,26830.56675671793,26455.04812704651
2025-07-14,26863.29907696663,26487.322328159793
2025-07-15,27504.69839067647,27119.744664471393
2025-07-16,27688.238825959605,27300.7162813851
2025-07-17,28264.059661399737,27868.47797096291
2025-07-18,28146.18615227931,27752.254210765834
2025-07-21,28078.310492090804,27685.32853330163
2025-07-22,27276.534199278376,26894.773842235838
2025-07-23,27688.997864415272,27301.46469639465
2025-07-24,27909.188306337357,27518.573369162645
2025-07-25,28278.896666482415,27883.10731841885
2025-07-28,28722.591616150672,28320.592346358557
2025-07-29,28738.793653497203,28336.567621187645
2025-07-30,29152.912109974557,28744.890106349587
2025-07-31,29106.139111790824,28698.771739592125
2025-08-01,28011.836192758314,27619.784603350417
2025-08-04,28334.78979248261,27938.218168357773
2025-08-05,28029.645806483382,27637.34495503782
2025-08-06,27646.111315575185,27259.178384522907
2025-08-07,27863.218530248156,27473.246982662553
2025-08-08,27917.117872226372,27526.39195343336
2025-08-11,28162.302380244393,27768.144877195176
2025-08-12,28537.805937078607,28138.392913995936
2025-08-13,28734.843943205593,28332.67319074937
2025-08-14,28198.6719737304,27804.005444538285
2025-08-15,28004.17046992584,27612.226169408186
2025-08-18,27907.51550283923,27516.923978098563
2025-08-19,26959.853000662915,26582.524890274763
2025-08-20,27265.047061485846,26883.447477574857
2025-08-21,27550.69997149747,27165.102410566415
2025-08-22,28073.353004764595,27680.440430601586
2025-08-25,27892.040605532628,27501.66566631111
2025-08-26,27996.620732377505,27604.782097428666
2025-08-27,27987.42832976258,27595.718351001466
2025-08-28,28116.625045993445,27723.106839539
2025-08-29,27410.30901163675,27026.676352205635
2025-09-01,27438.76841101,27054.737435928277
2025-09-02,27570.75740970613,27184.879126352036
2025-09-03,28352.31610546725,27955.499184360873
2025-09-04,28048.25559043013,27655.694277823543
2025-09-05,28384.11309950121,27986.851150015988
2025-09-08,28253.689579717935,27858.2530281779
2025-09-09,28720.74699549032,28318.773542872532
2025-09-10,29067.717853097674,28660.888221996363
2025-09-11,29273.353500979807,28863.645808546265
2025-09-12,29310.40244749454,28900.176220743324
2025-09-15,29653.0700212343,29238.04784444258
2025-09-16,29756.50743141499,29340.037552273927
2025-09-17,29352.434992226394,28941.620481085123
2025-09-18,29323.420742112037,28913.01231227135
2025-09-19,29438.48136127793,29026.462551513843
2025-09-22,29272.683587530035,28862.98527115563
2025-09-23,29255.85230395715,28846.38955698388
2025-09-24,29103.965297803046,28696.628350144158
2025-09-25,29543.21601448128,29129.73134625037
2025-09-26,29242.79062011737,28833.51068350592
2025-09-29,29160.1379577813,28752.01482172426
2025-09-30,28906.29789716296,28501.727487836724
2025-10-01,29824.498836051363,29407.07735423526
2025-10-02,30041.057844092364,29620.605418402425
2025-10-03,29659.66252266681,29244.54807771219
2025-10-06,30094.186609170705,29672.990597210697
2025-10-07,29899.22656295114,29480.759197391366
2025-10-08,30231.699163275403,29808.578535769684
2025-10-09,30249.65108810893,29826.279206789804
2025-10-10,29300.540701629874,28890.45249914503
2025-10-13,29836.394916697118,29418.806938215348
2025-10-14,29587.479697103034,29173.37551764102
2025-10-15,30287.035012881177,29863.13990891344
2025-10-16,30360.59053189449,29935.66595031806
2025-10-17,30107.937641329972,29686.549170939994
2025-10-20,30737.505364465636,30307.305510744813
2025-10-21,30407.747319050235,29982.162734565456
2025-10-22,30394.99507451526,29969.588969502664
2025-10-23,30764.829081947595,30334.246807496005
2025-10-24,31283.37009939892,30845.53036318487
2025-10-27,31962.214362550196,31514.87357219255
2025-10-28,31892.78233843138,31446.413313552588
2025-10-29,32054.154902648632,31605.527319285728
2025-10-30,32053.690453455096,31605.06937048878
2025-10-31,31990.605461816758,31542.867311731727
2025-11-03,32340.21246161903,31887.581237799117
2025-11-04,31605.583326479733,31163.233917749512
2025-11-05,32209.831590009686,31759.02516723427
2025-11-06,31935.02623187814,31488.06596458828
2025-11-07,31578.735438088894,31136.76179042066
2025-11-10,32373.65992542174,31920.560573370043
2025-11-11,32000.478234311784,31552.60190563246
2025-11-12,32092.446870377033,31643.283355463394
2025-11-13,31109.84400438512,30674.432926574074
2025-11-14,30985.767837874646,30552.093320921427
2025-11-17,31015.467158578933,30581.376972127775
2025-11-18,30546.0043104581,30118.484691338097
2025-11-19,30656.629117241242,30227.561201500164
2025-11-20,30013.335445803485,29593.271020751403
2025-11-21,30091.351376691477,29670.195046435714
2025-11-24,31274.247303397267,30836.53524916189
2025-11-25,31351.691848773607,30912.895886403938
2025-11-26,31477.009730348214,31036.45982816844
2025-11-27,31291.309938174778,30853.359076563906
2025-11-28,31855.580721215785,31409.732367422486
2025-12-01,31643.67276241538,31200.79025675442
2025-12-02,31731.246840437972,31287.138654452327
2025-12-03,31815.61548166074,31370.326478407
2025-12-04,31204.02142862115,30767.292250539766
2025-12-05,31680.933525167795,31237.52952062477
2025-12-08,31294.275589042285,30856.283220401023
2025-12-09,31611.31305289742,31168.883451339658
2025-12-10,31896.445651540962,31450.025355202586
2025-12-11,31287.100193841656,30849.208251501394
2025-12-12,30369.494420060793,29944.445220323487
2025-12-15,30241.791876437055,29818.52999206368
2025-12-16,29993.738221965235,29573.948078209818
2025-12-17,29038.448173697616,28632.02819886619
2025-12-18,29647.332036872056,29232.39016848538
2025-12-19,30251.88582025569,29828.482661790535
2025-12-22,30690.23525178333,30260.696987066527
2025-12-23,30459.669754978164,30033.358467916903
2025-12-24,30622.08650489634,30193.50204500507
2025-12-25,30535.583402787415,30108.20963392108
2025-12-26,30358.485669880785,29933.590547797507
2025-12-29,30411.92997966019,29986.286854966536
2025-12-30,30970.89052994849,30537.424234697624
2025-12-31,30568.87923985145,30141.039464909987
2026-01-02,31100.256862264185,30664.979965385795
2026-01-05,31187.51371435411,30751.02277168208
2026-01-06,31179.113783554065,30742.65826959678
2026-01-07,31097.148980172056,30661.928847888237
2026-01-08,31180.679098622335,30744.27888180022
2026-01-09,31275.33214557557,30837.5783479366
2026-01-12,31403.371635866493,30963.825698247627
2026-01-13,31532.88047679041,31091.5364553547
2026-01-14,31663.471364632438,31220.354343769235
2026-01-15,31539.516551528028,31098.090311217326
2026-01-16,31883.45306175659,31437.146698595057
2026-01-19,31806.031011965704,31360.833774933457
2026-01-20,31716.44738874008,31272.51893944015
2026-01-21,31875.856334733555,31429.6779948567
2026-01-22,32262.381871879217,31810.80824702011
2026-01-23,32044.636313358642,31596.157513127975
2026-01-26,31942.102110095562,31494.982631812905
2026-01-27,32276.065855569177,31824.34297725147
2026-01-28,32278.961628188496,31827.173610668142
2026-01-29,32199.201631067313,31748.49924256413
2026-01-30,31918.386963537236,31471.552166513862
2026-02-02,32463.49763345679,32009.03167337285
2026-02-03,32726.179123130933,32268.035808353143
2026-02-04,32879.049143841505,32418.76575711228
2026-02-05,32724.776314880943,32266.652638424457
2026-02-06,33292.11915235063,32826.05307824376
2026-02-09,33603.40256656015,33132.978745259985
2026-02-10,33225.550764040956,32760.41660019361
2026-02-11,33527.75554887932,33058.39073221586
2026-02-12,33489.15471858499,33020.33028618935
2026-02-13,33415.22222000567,32947.43279019441
2026-02-16,33273.39202714694,32807.588119521075
2026-02-17,33009.40257218793,32547.29432984295
2026-02-18,33424.457256062466,32956.538542291266
2026-02-19,33536.857847497275,33067.36560510395
2026-02-20,33669.19733124507,33197.85242986788
2026-02-23,33565.46195625017,33095.569276605944
2026-02-24,33703.59541954465,33231.76896930908
2026-02-25,34131.15883083866,33653.346795857906
2026-02-26,33681.1556074455,33209.643298676296
2026-02-27,34139.59763753676,33661.667465242776
2026-03-02,33121.75894230168,32658.077790401712
2026-03-03,32845.15297444253,32385.34411006276
2026-03-04,31453.06767133553,31012.74701463254
2026-03-05,31993.923262554694,31546.031010877377
2026-03-06,31914.63345755385,31467.851206954092
2026-03-09,31667.142776159464,31223.825219703314
2026-03-10,32168.54104246913,31718.20426562411
2026-03-11,32290.131651170774,31838.092691974838
2026-03-12,33246.823531464586,32781.391563949226
2026-03-13,33086.6054719039,32623.416443676328
2026-03-16,33383.344824379594,32916.001655515654
2026-03-17,34731.84084634939,34245.619688853
2026-03-18,34811.57384158616,34324.23647866299
2026-03-19,34889.71845464485,34401.2871225197
2026-03-20,34734.35441721317,34248.09807150604
2026-03-23,34455.925221846424,33973.56668755248
2026-03-24,34277.83318752718,33797.96781550042
2026-03-25,34634.13485859223,34149.28151568051
2026-03-26,34576.57660278065,34092.529034658925
2026-03-27,34695.99646170596,34210.277100191786
2026-03-30,35098.29985494283,34606.948531034555
2026-03-31,35309.54205909016,34815.23349403055
2026-04-01,35073.23327988403,34582.23287026197
2026-04-02,34973.81566742754,34484.2070339229
2026-04-03,34683.08754060941,34197.548894842075
2026-04-06,34787.85504803845,34300.849731415525
2026-04-07,35579.16321788452,35081.080147681496
2026-04-08,35361.27691257638,34866.24409623228
2026-04-09,35786.661235408974,35285.67334001383
2026-04-10,36070.35415146312,35565.39475629555
2026-04-13,36297.49863866409,35789.35938165232
2026-04-14,36072.231663401486,35567.24598439735
2026-04-15,36123.73607990478,35618.02937557063
2026-04-16,36216.909320373954,35709.89825670484
2026-04-17,36051.19390264164,35546.50273737874
2026-04-20,35586.951447168656,35088.759347275125
2026-04-21,35472.27076498762,34975.684113370764
2026-04-22,35579.925777337885,35081.83203184292
2026-04-23,35776.18550482945,35275.3442622383
2026-04-24,36820.841076662655,36305.37539641014
2026-04-27,37607.971835124816,37081.48688209106
2026-04-28,37930.24111560787,37399.24462103863
2026-04-29,38712.768624892815,38170.81729976851
