,current_best country_only bucket5% top1 boost16,current_best country_only bucket5% top2 boost16,current_best country_only bucket5% top3 boost16,current_best country_only bucket8% top1 boost16,current_best country_only bucket8% top2 boost16,current_best country_only bucket8% top3 boost16,current_best country_only bucket10% top1 boost16,current_best country_only bucket10% top2 boost16,current_best country_only bucket10% top3 boost16,current_best momentum_core bucket5% top1 boost16,current_best momentum_core bucket5% top2 boost16,current_best momentum_core bucket5% top3 boost16,current_best momentum_core bucket8% top1 boost16,current_best momentum_core bucket8% top2 boost16,current_best momentum_core bucket8% top3 boost16,current_best momentum_core bucket10% top1 boost16,current_best momentum_core bucket10% top2 boost16,current_best momentum_core bucket10% top3 boost16,current_best sector_only bucket5% top1 boost16,current_best sector_only bucket5% top2 boost16,current_best sector_only bucket5% top3 boost16,current_best sector_only bucket8% top1 boost16,current_best sector_only bucket8% top2 boost16,current_best sector_only bucket8% top3 boost16,current_best sector_only bucket10% top1 boost16,current_best sector_only bucket10% top2 boost16,current_best sector_only bucket10% top3 boost16,current_best momentum_sector bucket5% top1 boost16,current_best momentum_sector bucket5% top2 boost16,current_best momentum_sector bucket5% top3 boost16,current_best momentum_sector bucket8% top1 boost16,current_best momentum_sector bucket8% top2 boost16,current_best momentum_sector bucket8% top3 boost16,current_best momentum_sector bucket10% top1 boost16,current_best momentum_sector bucket10% top2 boost16,current_best momentum_sector bucket10% top3 boost16,current_best momentum_country bucket5% top1 boost16,current_best momentum_country bucket5% top2 boost16,current_best momentum_country bucket5% top3 boost16,current_best momentum_country bucket8% top1 boost16,current_best momentum_country bucket8% top2 boost16,current_best momentum_country bucket8% top3 boost16,current_best momentum_country bucket10% top1 boost16,current_best momentum_country bucket10% top2 boost16,current_best momentum_country bucket10% top3 boost16,current_best sector_country bucket5% top1 boost16,current_best sector_country bucket5% top2 boost16,current_best sector_country bucket5% top3 boost16,current_best sector_country bucket8% top1 boost16,current_best sector_country bucket8% top2 boost16,current_best sector_country bucket8% top3 boost16,current_best sector_country bucket10% top1 boost16,current_best sector_country bucket10% top2 boost16,current_best sector_country bucket10% top3 boost16,current_best momentum_sector_country bucket5% top1 boost16,current_best momentum_sector_country bucket5% top2 boost16,current_best momentum_sector_country bucket5% top3 boost16,current_best momentum_sector_country bucket8% top1 boost16,current_best momentum_sector_country bucket8% top2 boost16,current_best momentum_sector_country bucket8% top3 boost16,current_best momentum_sector_country bucket10% top1 boost16,current_best momentum_sector_country bucket10% top2 boost16,current_best momentum_sector_country bucket10% top3 boost16,current_best all_with_region bucket5% top1 boost16,current_best all_with_region bucket5% top2 boost16,current_best all_with_region bucket5% top3 boost16,current_best all_with_region bucket8% top1 boost16,current_best all_with_region bucket8% top2 boost16,current_best all_with_region bucket8% top3 boost16,current_best all_with_region bucket10% top1 boost16,current_best all_with_region bucket10% top2 boost16,current_best all_with_region bucket10% top3 boost16
2024-05-08,34617.544956316204,35551.12242981897,35314.5201890728,34188.07035541912,35682.666485908136,35305.59561462025,33867.189562976986,35734.19616351017,35264.53666459663,35598.543409111626,35480.82758829896,35421.34368864388,35764.41579196253,35576.65290549222,35481.733476585694,35873.64958848435,35639.446048140104,35521.01393737188,34953.573940882074,35373.97938383679,35119.425765934284,34726.463495798045,35402.60227041087,34996.758386874644,34540.27577801161,35387.329777606006,34881.70326106709,35010.17078204434,35290.92499229105,35042.13546210414,34816.82966789902,35269.63683119454,34873.80154375578,34652.959820176395,35221.21893546561,34728.74109268743,34476.971462287525,35213.15635075422,35231.336991245786,33966.42554686029,35141.88127414755,35173.22287224662,33593.131214942034,35058.86741730769,35099.833306556255,34605.704788913,34912.08359733264,35251.727708707665,34169.42069488004,34661.67251520167,35205.58456509308,33844.17858227474,34460.5662483021,35140.14149456251,34456.530793235725,34876.535455091456,35241.29072500628,33934.42148982487,34605.358868879426,35188.936307025375,33553.77703417785,34390.73222929826,35119.3938743881,34456.530793235725,34876.535455091456,35241.29072500628,33934.42148982487,34605.358868879426,35188.936307025375,33553.77703417785,34390.73222929826,35119.3938743881
2024-05-09,34744.24029355115,35662.816573644974,35414.94160229524,34328.53829990804,35799.69748510767,35404.54716311246,34016.47271320523,35854.683289496206,35362.41126541116,35676.54678761191,35558.573028388084,35498.958787862415,35827.319023328426,35639.22589541483,35544.13952015491,35926.40438538251,35691.8564317894,35573.250158034636,35068.7470930963,35492.13014672603,35224.58653344129,34848.872890625695,35529.94486682588,35103.28537460546,34667.32338132592,35520.6789775519,34989.031920224115,35090.80038311121,35389.705453418355,35133.119582713676,34884.29640714495,35365.97094669261,34957.7491078997,34711.67052943336,35315.8318156449,34807.95811022449,34603.15232033988,35323.788676295364,35339.68758957363,34105.98282308565,35257.13862132167,35284.84703026022,33741.206343658334,35177.07749697783,35213.521279300316,34732.35679280342,35021.770015652735,35351.970563377305,34309.81201382519,34775.35488728513,35304.255811042734,33993.360302424684,34576.75900014436,35237.67084406333,34582.63684131926,34986.110188630846,35341.50390076063,34073.8472715242,34718.856545060175,35287.56089264012,33701.67869364102,34506.68951760281,35216.865640116834,34582.63684131926,34986.110188630846,35341.50390076063,34073.8472715242,34718.856545060175,35287.56089264012,33701.67869364102,34506.68951760281,35216.865640116834
2024-05-10,34901.97535297206,35817.298421810505,35558.36784262045,34488.65139761056,35954.749170778465,35541.92109813,34177.94796421584,36009.95770378499,35495.61967058908,35821.91041392148,35703.455972148644,35643.598834174576,35967.7439671385,35778.91360943382,35683.45454374474,36063.50545388908,35828.062426725315,35709.003531920906,35208.77090841666,35637.863849290705,35379.98790418737,34980.9102028575,35671.00053349346,35259.81382145478,34793.95846349613,35658.47649426097,35146.15544409745,35267.06219326751,35549.23973662641,35286.42113731765,35073.96745837872,35529.11420076287,35110.9280822148,34909.9863389214,35481.21757528085,34960.907316308076,34760.24685575883,35476.80194566667,35490.94165135667,34265.05789095733,35409.84043611882,35434.748467651065,33901.37491285946,35329.41743150276,35362.37593736021,34890.037902427735,35173.475020412356,35495.14177859297,34469.83776951371,34925.970053721016,35441.24060345613,34154.725839463375,34726.49915984407,35370.40935841668,34739.63823870224,35137.66072449225,35484.63272725561,34232.772454694656,34869.227012132236,35424.48090674621,33861.659626185574,34656.12623025284,35349.52578232478,34739.63823870224,35137.66072449225,35484.63272725561,34232.772454694656,34869.227012132236,35424.48090674621,33861.659626185574,34656.12623025284,35349.52578232478
2024-05-11,34901.97535297206,35817.298421810505,35558.36784262045,34488.65139761056,35954.749170778465,35541.92109813,34177.94796421584,36009.95770378499,35495.61967058908,35821.91041392148,35703.455972148644,35643.598834174576,35967.7439671385,35778.91360943382,35683.45454374474,36063.50545388908,35828.062426725315,35709.003531920906,35208.77090841666,35637.863849290705,35379.98790418737,34980.9102028575,35671.00053349346,35259.81382145478,34793.95846349613,35658.47649426097,35146.15544409745,35267.06219326751,35549.23973662641,35286.42113731765,35073.96745837872,35529.11420076287,35110.9280822148,34909.9863389214,35481.21757528085,34960.907316308076,34760.24685575883,35476.80194566667,35490.94165135667,34265.05789095733,35409.84043611882,35434.748467651065,33901.37491285946,35329.41743150276,35362.37593736021,34890.037902427735,35173.475020412356,35495.14177859297,34469.83776951371,34925.970053721016,35441.24060345613,34154.725839463375,34726.49915984407,35370.40935841668,34739.63823870224,35137.66072449225,35484.63272725561,34232.772454694656,34869.227012132236,35424.48090674621,33861.659626185574,34656.12623025284,35349.52578232478,34739.63823870224,35137.66072449225,35484.63272725561,34232.772454694656,34869.227012132236,35424.48090674621,33861.659626185574,34656.12623025284,35349.52578232478
2024-05-12,34901.97535297206,35817.298421810505,35558.36784262045,34488.65139761056,35954.749170778465,35541.92109813,34177.94796421584,36009.95770378499,35495.61967058908,35821.91041392148,35703.455972148644,35643.598834174576,35967.7439671385,35778.91360943382,35683.45454374474,36063.50545388908,35828.062426725315,35709.003531920906,35208.77090841666,35637.863849290705,35379.98790418737,34980.9102028575,35671.00053349346,35259.81382145478,34793.95846349613,35658.47649426097,35146.15544409745,35267.06219326751,35549.23973662641,35286.42113731765,35073.96745837872,35529.11420076287,35110.9280822148,34909.9863389214,35481.21757528085,34960.907316308076,34760.24685575883,35476.80194566667,35490.94165135667,34265.05789095733,35409.84043611882,35434.748467651065,33901.37491285946,35329.41743150276,35362.37593736021,34890.037902427735,35173.475020412356,35495.14177859297,34469.83776951371,34925.970053721016,35441.24060345613,34154.725839463375,34726.49915984407,35370.40935841668,34739.63823870224,35137.66072449225,35484.63272725561,34232.772454694656,34869.227012132236,35424.48090674621,33861.659626185574,34656.12623025284,35349.52578232478,34739.63823870224,35137.66072449225,35484.63272725561,34232.772454694656,34869.227012132236,35424.48090674621,33861.659626185574,34656.12623025284,35349.52578232478
2024-05-13,34800.32366490078,35699.08240417578,35438.36075583108,34387.09281098563,35826.55049948715,35410.96326326947,34076.57050822152,35875.19976650946,35357.504493680004,35731.46508525749,35613.30972443243,35553.603717385064,35884.13740922714,35695.745985258516,35600.50881293898,35984.49374509852,35749.566551203454,35630.76850310839,35103.18869826744,35533.36871391065,35276.928765731136,34873.07433845245,35564.83896075071,35155.96008989409,34684.7514131985,35551.30637799336,35041.87583951056,35165.68739669456,35444.8451850798,35187.64153727277,34972.81787916761,35423.12020574045,35013.89216840395,34809.09080419373,35374.26226449988,34865.11739134276,34659.00795065596,35359.70974638794,35377.479312958894,34164.15771919044,35283.58466743063,35314.277021255446,33800.8178183559,35197.20623988243,35237.367829429015,34788.42098207338,35057.38396032404,35375.34807549396,34368.33458330025,34801.43955197339,35310.653736151304,34053.417264138334,34596.54423365184,35232.781380902255,34638.45935601046,35021.68787051172,35364.87449149416,34131.967353716056,34744.89883087646,35293.955792254026,33761.22033380201,34526.43465651744,35211.979063817336,34638.45935601046,35021.68787051172,35364.87449149416,34131.967353716056,34744.89883087646,35293.955792254026,33761.22033380201,34526.43465651744,35211.979063817336
2024-05-14,34987.28526440068,35888.86103702142,35627.801996229486,34582.37546455031,36026.77792578135,35610.54455164028,34277.05366137649,36082.22203927844,35563.631798265575,35911.8305804666,35793.078794330795,35733.07140295725,36069.28469038652,35879.92124472643,35784.19268805733,36172.84038572809,35936.683558089215,35817.26370846401,35268.04090011674,35701.470587751755,35452.71660915983,35033.387400053994,35730.300962098125,35333.70961981957,34841.90554824862,35714.846959399416,35220.7526638344,35358.663070808085,35625.32732453004,35366.29665068595,35177.87319220859,35608.38880922461,35196.19674394892,35021.90382391118,35562.53555403954,35049.655597199126,34845.21034422938,35547.684252217354,35561.18144315642,34358.1743350433,35480.77756626957,35504.66699210418,33999.67863194059,35400.31606723735,35432.01032408796,34975.31863548355,35243.75128270533,35564.45247186037,34563.51070978808,34995.937838179445,35509.669665582034,34253.76419949585,34796.18786668575,35438.181574244416,34824.55135411287,35207.865430168975,35553.92289969685,34325.80116202471,34939.08112229909,35492.877609668336,33959.84818296445,34725.67371357419,35417.25798373787,34824.55135411287,35207.865430168975,35553.92289969685,34325.80116202471,34939.08112229909,35492.877609668336,33959.84818296445,34725.67371357419,35417.25798373787
2024-05-15,35279.01727005921,36185.02455630402,35935.387506531646,34862.208970908745,36313.34261549629,35915.51001126876,34548.78521489091,36362.05875880459,35866.55029692306,36209.98420064252,36090.24649219737,36029.74089673102,36359.0810002156,36168.196126330906,36071.698444831476,36457.007172920654,36218.99514324987,36098.63715455034,35558.71514520862,36007.080983498716,35768.85787718599,35311.468559562076,36032.110842790076,35652.35793613417,35111.399570670146,36013.82926370482,35540.753544393534,35699.218958641424,35943.698927608704,35674.87593618,35535.31485493028,35930.61951737868,35502.79103241155,35390.123658157805,35887.02153241475,35354.64086485872,35135.75769663168,35841.03229855471,35854.004462346085,34636.19365173557,35762.99925245724,35786.062063372294,34269.21129320482,35674.86424521987,35705.5361127054,35266.95086064672,35534.59120102537,35871.491066700764,34843.19156641091,35274.30300557079,35813.77124187541,34525.31112565809,35066.050710887226,35740.03153204723,35114.92644711933,35498.4092097966,35860.87058957972,34603.55852162479,35216.994039223355,35796.835380324526,34229.06508809969,34994.98968321608,35718.92972176104,35114.92644711933,35498.4092097966,35860.87058957972,34603.55852162479,35216.994039223355,35796.835380324526,34229.06508809969,34994.98968321608,35718.92972176104
2024-05-16,35177.50290613153,36100.126050472674,35845.76686782966,34756.80999021803,36234.42207678399,35828.96624463039,34440.97496614515,36287.22398085015,35782.13995402267,36125.236820577986,36005.779351335084,35945.41536572601,36280.397937823975,36089.92614936467,35993.637294185515,36382.39922156898,36144.8742749395,36024.762594526415,35463.77494979116,35910.33293792237,35670.269700345016,35216.4356253003,35934.16060829031,35551.48460541973,35016.40600368612,35915.17248617091,35438.463916477354,35595.87194806527,35843.68750265813,35580.86864662657,35426.887807141284,35827.45328684382,35409.222482720754,35278.451735001756,35781.85559901665,35261.45299442402,35034.6555580322,35756.940878777845,35761.43142839909,34531.47798357624,35685.27478636066,35694.79121249232,34162.27346106799,35601.44374496562,35615.22012265576,35165.47121746726,35451.2187635243,35782.02978177637,34737.8500810743,35197.640633137125,35727.472629943564,34417.574128327215,34993.8831766974,35655.918945475176,35013.88424984497,35415.12166368448,35771.43579146983,34498.941519314525,35140.456217551786,35710.57757787164,34122.25253308423,34922.96839586729,35634.86679736801,35013.88424984497,35415.12166368448,35771.43579146983,34498.941519314525,35140.456217551786,35710.57757787164,34122.25253308423,34922.96839586729,35634.86679736801
2024-05-17,35518.343537406436,36458.14915035786,36187.20636135142,35117.25891542142,36623.43262070542,36191.13678638093,34813.79465071101,36696.6005880003,36157.74634399527,36446.764724281624,36326.24403959578,36265.34279229765,36610.858792468876,36418.652087261755,36321.48618278921,36718.8379519673,36479.11654239993,36357.89415400362,35789.366534320114,36228.21149515301,35976.62596216924,35553.0158069512,36258.687311903974,35857.56976959055,35359.86380509146,36243.8169200081,35744.07382346612,35882.83393277887,36152.707171667374,35890.932138988035,35702.03420600123,36137.79198546873,35721.208372417386,35545.50562799085,36092.77075083103,35574.40618321632,35374.11211777617,36111.5604387742,36103.279424739885,34889.59008098586,36068.3897184882,36057.54076626501,34532.0762331535,36003.08367911027,35991.48807622296,35506.19527172502,35802.80632359762,36122.86216432569,35098.10238067037,35575.52035475743,36088.61724208273,34790.14050145278,35388.668877952616,36030.20038905217,35353.13955295585,35766.351230670356,36112.167263730415,34856.71619411326,35517.722010776495,36071.55140947195,34491.62208312067,35316.95406754768,36008.92725580097,35353.13955295585,35766.351230670356,36112.167263730415,34856.71619411326,35517.722010776495,36071.55140947195,34491.62208312067,35316.95406754768,36008.92725580097
2024-05-18,35512.45998304471,36452.10991876396,36181.212010978576,35111.44180005832,36617.366010180354,36185.14178493974,34808.027803697165,36690.521857323496,36151.75687362517,36440.727378498916,36320.226657863466,36259.335498755354,36604.79426477748,36412.61939829047,36315.46958918793,36712.755537708246,36473.073837592514,36351.87152948264,35783.438085451024,36222.21035234815,35970.66649408828,35547.126509185866,36252.68112083091,35851.63002296929,35354.00650263305,36237.81319219065,35738.15287725903,35876.89000119113,36146.718536027765,35884.986865945946,35696.12022358665,36131.80582050483,35715.29121383412,35539.61757427413,36086.79204355955,35568.51334217083,35368.25245510852,36105.57861902226,36097.29897672411,34883.81067858541,36062.41504989407,36051.567894781714,34526.35605232562,35997.119828352625,35985.52614625759,35500.31372970324,35796.87564844986,36116.878472461765,35092.28843855528,35569.62732915128,36082.63922283305,34784.3775727093,35382.806803981926,36024.23204645675,35347.283364358584,35760.426594247925,36106.185343458936,34850.94223721734,35511.83855936962,36065.57621714898,34485.90860345525,35311.103873015716,36002.96243706459,35347.283364358584,35760.426594247925,36106.185343458936,34850.94223721734,35511.83855936962,36065.57621714898,34485.90860345525,35311.103873015716,36002.96243706459
2024-05-19,35477.3173143543,36416.037384713854,36145.40755397599,35076.69597374803,36581.12994085073,36149.33343908393,34773.582231932895,36654.21339391866,36115.98156504355,36404.66610846267,36284.28463377369,36223.45373176497,36568.570636283664,36376.585943546,36279.53227263148,36676.425072142374,36436.9805579209,36315.89819003934,35748.02726035355,36186.36532391998,35935.07039019183,35511.9495349519,36216.8059389264,35816.15171601704,35319.02063744675,36201.95272339503,35702.786865814815,35841.38669729284,36110.94821331953,35849.47554949556,35660.79580711004,36096.050255225986,35679.9478259948,35504.44803078453,36051.081023329134,35533.315203805,35333.25249231287,36069.84900784101,36061.577558969235,34849.29011307343,36026.728152819654,36015.89173191097,34492.1892192644,35961.49754658052,35949.91533744255,35465.18308078722,35761.45152571474,36081.13767909247,35057.56156616252,35534.42808839842,36046.93231218003,34749.95540490613,35347.79243839186,35988.58293478611,35312.30415230252,35725.038541022965,36070.45513187108,34816.45419788761,35476.696505632004,36029.886191824546,34451.78179666357,35276.1604637139,35967.33437352287,35312.30415230252,35725.038541022965,36070.45513187108,34816.45419788761,35476.696505632004,36029.886191824546,34451.78179666357,35276.1604637139,35967.33437352287
2024-05-20,35909.22455474925,36851.30598057036,36576.15672670647,35522.08005003091,37032.65109024051,36593.469216043144,35227.24785191,37116.17513670853,36568.59258385884,36819.171888461584,36697.419742856015,36635.89621643453,36986.78513855727,36792.60482314909,36694.4412031179,37097.104998831775,36854.914047341925,36732.44286030628,36138.32519033139,36585.854993708,36346.593175540576,35891.48672347176,36610.93179925098,36229.53086536351,35691.07002706725,36592.1185919411,36116.99626966015,36281.37414021711,36529.7266534131,36262.701093647294,36119.403774418905,36521.042895851766,36096.027415418044,35974.87605011148,36479.79687571622,35950.87709748218,35763.40586165904,36500.979730948995,36492.322255965824,35291.78671816252,36471.40631696102,36459.97726766664,34942.183709396486,36414.72882729076,36402.42810261599,35896.94259684079,36188.89607787577,36511.12093998764,35502.702684543845,35973.02978931157,36489.80997454259,35203.312782866065,35793.28904810286,36439.59737443236,35742.202492790544,36152.04786107594,36500.311087565125,35258.5338710694,35914.58562520476,36472.554423163405,34901.24912056057,35720.75427866278,36418.082522941215,35742.202492790544,36152.04786107594,36500.311087565125,35258.5338710694,35914.58562520476,36472.554423163405,34901.24912056057,35720.75427866278,36418.082522941215
2024-05-21,35818.23686241717,36771.41926352168,36484.600953701694,35427.79913152899,36956.047961083576,36498.140413890935,35130.92365751986,37041.85590398631,36470.84381536329,36731.86636080266,36610.40291357814,36549.02527158757,36898.24078634086,36704.52532804791,36606.596706384764,37007.733953527764,36766.12646693359,36643.95032658704,36040.7620049837,36499.77556824849,36258.9768124819,35786.69887392394,36524.36453622761,36140.516454425364,35581.6359792904,36505.31006889018,36027.141673524915,36189.722780163065,36434.27735947639,36170.8713670004,36023.98234511439,36419.48870680321,36000.308541830906,35877.061436061376,36374.27693646205,35852.680540506146,35672.787648382764,36421.85245547867,36406.898625515656,35198.11703264084,36395.96413914271,36374.46349061495,34846.638984750694,36341.814129150014,36316.93890218516,35805.98602484119,36110.445341209845,36419.72796160808,35408.47319647093,35898.61851801474,36394.75121268817,35107.05403571873,35721.618684201894,36342.19341337872,35651.638005141234,36073.677004430305,36408.9451679168,35164.952443582224,35840.295247382186,36377.54061334766,34805.81632606921,35649.22915409185,36320.736071627194,35651.638005141234,36073.677004430305,36408.9451679168,35164.952443582224,35840.295247382186,36377.54061334766,34805.81632606921,35649.22915409185,36320.736071627194
2024-05-22,35527.43320545289,36510.75979422163,36212.39661466536,35096.77886074396,36671.665530423226,36195.548753793875,34773.99527464265,36741.8356762788,36148.30269056728,36516.667647914335,36395.91581107325,36334.89775847645,36686.919224918514,36494.31320307147,36396.9454327876,36799.02949334131,36558.78454788866,36437.29741772173,35792.35167750813,36254.92784812786,36030.04821880817,35522.54666076987,36265.53680536351,35907.22015099069,35307.40221340157,36237.41212912494,35791.17750947858,35989.78439764356,36208.0713068064,35950.52023906378,35836.91381212917,36190.51601896873,35780.690708341244,35698.69279669465,36143.68523017302,35633.760295348206,35383.16487487477,36163.670940538126,36156.37497452881,34869.24280062852,36115.89163899292,36106.62865497922,34492.598919570955,36047.463884427045,36037.85653676576,35515.28183085108,35854.471280176906,36148.00762704138,35077.63349790355,35622.37316834282,36093.01671160451,34750.36816697501,35432.291707727105,36020.79004798229,35362.186942865745,35817.96358101604,36137.30528162562,34836.38808549716,35564.49870418124,36075.94879854244,34452.19101700832,35360.48849606082,35999.522470832286,35362.186942865745,35817.96358101604,36137.30528162562,34836.38808549716,35564.49870418124,36075.94879854244,34452.19101700832,35360.48849606082,35999.522470832286
2024-05-23,35208.744983140314,36174.62678091624,35863.966697927775,34785.96178269725,36333.041798224935,35837.26263963175,34468.68425204177,36401.88980684361,35783.81409542745,36213.307741877084,36093.55904328047,36033.04789429493,36400.9235194454,36209.81897268158,36113.21024035295,36524.71711662905,36286.263038025005,36165.68151389917,35461.22010143602,35912.42955065791,35705.6984454572,35191.973229065756,35916.706231408876,35587.38730451925,34977.546780193035,35884.700599741176,35474.6450646611,35697.80947067509,35893.70959820778,35642.88426349198,35568.70944989872,35886.695870924705,35487.46056066737,35446.48519773016,35847.17536115929,35350.333854849654,35065.77076850752,35830.733369423775,35825.90826469502,34560.440781959085,35782.39988612124,35777.063051042715,34189.75851929128,35713.942539465046,35709.21570664661,35196.70260881298,35524.38032781648,35800.19725089469,34766.9859711926,35293.438532362976,35735.745523537946,34445.264587216,35104.462109968576,35657.58718136909,35044.9810127684,35488.20873349147,35789.59788174316,34527.8770281891,35236.09847717274,35718.84655932341,34149.70539270291,35033.32324195221,35636.53404829364,35044.9810127684,35488.20873349147,35789.59788174316,34527.8770281891,35236.09847717274,35718.84655932341,34149.70539270291,35033.32324195221,35636.53404829364
2024-05-24,35323.39832713028,36278.18418167657,35973.386039397876,34898.68179069348,36427.88919476551,35941.60979348882,34580.00848233531,36490.79635493441,35884.68344248382,36328.966224121556,36208.83507074259,36148.13066054766,36515.23207224403,36323.52740652548,36226.615297158234,36638.11056908746,36398.91619368277,36277.960316066965,35568.43586856701,36028.73489152935,35828.943580167026,35292.89363949055,36032.06701087849,35713.82489882018,35074.220343976405,35999.320208578814,35603.07505025396,35836.24263145933,36017.567712918666,35762.82487845836,35719.33705352159,36014.1393198049,35608.62434319833,35605.029507280524,35976.88216949059,35472.18907041278,35179.95853294275,35933.306303694684,35937.04015402548,34672.43001444406,35875.809832087776,35884.156792840826,34300.181897313225,35801.16887212924,35813.520183897126,35311.3167381565,35626.07626272272,35909.42203466405,34879.64449019974,35385.57204483764,35839.79709058531,34556.51317852832,35190.19987153377,35758.10071318542,35159.10107768701,35589.80111967799,35898.79032731629,34639.760741481914,35328.08230344764,35822.84892175275,34259.999410304365,35118.887256736016,35736.988234401855,35159.10107768701,35589.80111967799,35898.79032731629,34639.760741481914,35328.08230344764,35822.84892175275,34259.999410304365,35118.887256736016,35736.988234401855
2024-05-25,35361.535321480165,36317.35201293526,36012.22479458857,34936.36023878459,36467.218655411765,35980.414241377046,34617.34287400104,36530.193733451706,35923.42642969642,36368.18888233795,36247.92802906218,36187.15807920068,36554.655832843935,36362.744192709004,36265.72745194325,36677.66699576034,36438.21437355677,36317.1279056286,35606.83741830442,36067.63340424511,35867.62638769944,35330.99769937899,36070.96912112514,35752.38341818362,35112.088312700624,36038.1869636594,35641.51399826953,35874.93331943052,36056.454168962424,35801.43630077098,35757.90152409648,36053.022074375556,35647.069282521756,35643.47056543046,36015.72469928679,35510.486707056574,35217.940662164154,35972.10178669962,35975.839668291155,34709.86418924546,35914.54323888497,35922.89921145483,34337.2141735145,35839.82169262944,35852.18633952162,35349.44068858897,35664.54004405422,35948.19173095886,34917.302384622286,35423.77616519559,35878.491616137086,34593.822203431206,35228.19305784171,35796.70703504133,35197.060688105266,35628.2257364616,35937.548545061974,34677.15964482199,35366.22435486414,35861.52514917214,34296.98830338418,35156.80345020304,35775.571762117834,35197.060688105266,35628.2257364616,35937.548545061974,34677.15964482199,35366.22435486414,35861.52514917214,34296.98830338418,35156.80345020304,35775.571762117834
2024-05-26,35323.35612776057,36278.14084166459,35973.34306351534,34898.640098714655,36427.84567590728,35941.566855568024,34579.967171061995,36490.752760923664,35884.640572570526,36328.922823442415,36208.79181357907,36148.08747590512,36515.188449040965,36323.48401234387,36226.57201875342,36638.06679908666,36398.87270943737,36277.91697632243,35568.39337646132,36028.691849523886,35828.90077684379,35292.8514765635,36032.02396489228,35713.782233024365,35074.178442289085,35999.277201713834,35603.0325167663,35836.19981941622,36017.52468425415,35762.78215412434,35719.29438114063,36014.096295236144,35608.581803081164,35604.98697145796,35976.83918943138,35472.14669328907,35179.9165049345,35933.26337569372,35936.99722156384,34672.38859275865,35875.76697277542,35884.1139235567,34300.1409203369,35801.12610198727,35813.47739899957,35311.27455322015,35626.03370175649,35909.37913519661,34879.60282096397,35385.529771191614,35839.75427429584,34556.47189532386,35190.15783129063,35758.05799449516,35159.059074596276,35589.75860204814,35898.7474405501,34639.71935882512,35328.04009848219,35822.806125710544,34259.95848133236,35118.845301687026,35736.94554093378,35159.059074596276,35589.75860204814,35898.7474405501,34639.71935882512,35328.04009848219,35822.806125710544,34259.95848133236,35118.845301687026,35736.94554093378
2024-05-27,35368.5406040543,36324.54664718635,36019.35898173615,34943.28129222187,36474.44297893311,35987.54212670792,34624.20072863301,36537.43053262528,35930.54302548004,36375.39358760637,36255.10891010318,36194.32692143547,36561.89747807176,36369.94781935941,36272.911859131666,36684.93301006456,36445.432951196664,36324.322495483,35613.89129635069,36074.77856809278,35874.731929238435,35337.99693230992,36078.11494579365,35759.466129561006,35119.04417867652,36045.326294031925,35648.57474590557,35882.04030850625,36063.59711815223,35808.52872974972,35764.98532863599,36060.16434365166,35654.13113068512,35650.53170067145,36022.85957978157,35517.52149758438,35224.917497976705,35979.228025295044,35982.96664737809,34716.74037277497,35921.65807486769,35930.015702794095,34344.01653336418,35846.92172593062,35859.28882231615,35356.443575160774,35671.6053532557,35955.31323286241,34924.219662611125,35430.793777966755,35885.59931012774,34600.675398510306,35235.17192470093,35803.7985271308,35204.03338749905,35635.283851631946,35944.667938501516,34684.029349431024,35373.23056635733,35868.629482027754,34303.782694304224,35163.76817445308,35782.65906721266,35204.03338749905,35635.283851631946,35944.667938501516,34684.029349431024,35373.23056635733,35868.629482027754,34303.782694304224,35163.76817445308,35782.65906721266
2024-05-28,35407.984619425726,36350.69174220768,36051.13166475856,35003.216071993615,36513.92502669553,36035.84446243432,34697.437278245656,36585.815367088886,35989.78985277859,36361.161397695876,36240.92378262156,36180.16557543689,36536.480443245484,36344.664223755295,36247.6957208137,36651.997599256116,36412.71256143856,36291.71083762884,35635.07220221272,36086.072352456074,35896.81470547718,35369.17971951935,36093.69135551815,35792.21177077118,35156.76907736303,36063.74034064504,35688.352529148775,35925.83524413421,36096.3295646208,35825.525889010525,35832.35497686464,36110.0371979657,35678.74333343114,35733.44687609227,36084.09803211305,35547.145313469824,35264.201340722764,36005.124572460576,36006.122138224266,34776.2865891487,35960.541756261715,35964.524895500916,34416.660441896725,35894.392151421824,35901.30699167896,35395.874099577086,35697.28048474688,35987.029421118255,34984.12174784101,35469.14611944076,35933.7648186117,34673.86218772501,35281.83223813898,35862.83636205762,35243.29393968348,35660.93284021981,35976.374736541286,34743.519459797884,35411.52059808005,35916.77221367601,34376.34150087084,35210.3339311972,35841.66204472221,35243.29393968348,35660.93284021981,35976.374736541286,34743.519459797884,35411.52059808005,35916.77221367601,34376.34150087084,35210.3339311972,35841.66204472221
