,Raw,S&P trend MA300 below0.50,S&P trend + VIX 28/35 cap 50/25,S&P trend + VIX 25/35 cap 65/35,S&P trend + VIX 20/30 cap 80/50
2019-02-19,10312.595085157189,10571.966834709656,9989.726926775504,10207.051727717748,10145.154912210848
2019-02-20,10306.183661436908,10565.394157476198,9983.516232799004,10200.705921155886,10138.84758739949
2019-02-21,10211.373565922304,10468.199496278,9891.674464915031,10106.86615131752,10045.576873452661
2019-02-22,10316.034240974226,10575.492488624785,9993.058409024843,10210.455685793704,10148.538228266887
2019-02-25,10437.510247013626,10700.02373381155,10110.731227405498,10330.688456214924,10268.041892398931
2019-02-26,10419.040294098097,10681.089243700262,10092.839534339599,10312.407532426047,10249.87182637753
2019-02-27,10386.51390895182,10647.74478848022,10061.331489774357,10280.214035739498,10217.873555009524
2019-02-28,10392.474621582762,10653.85541880413,10067.105583586865,10286.113743975464,10223.73748669003
2019-03-01,10445.85637747281,10708.579777531295,10118.816056053769,10338.949168927844,10276.252511135217
2019-03-04,10447.92476166491,10710.700183588135,10120.819682986477,10340.996384421833,10278.28731206297
2019-03-05,10419.064629149943,10681.114190802216,10092.863107506264,10312.43161842292,10249.895766313959
2019-03-06,10175.840057563306,10431.772285785377,9857.253444568021,10071.696307559218,10010.62030394716
2019-03-07,10158.244361039666,10413.734040460562,9840.208636553542,10054.280692661227,9993.310299477238
2019-03-08,10187.458368370524,10443.682808356563,9868.50800768779,10083.195711775006,10022.049974363203
2019-03-11,10272.039716995623,10530.391459778994,9950.44127170969,10166.911419944243,10105.258020194498
2019-03-12,10209.040299613816,10465.807546063124,9889.414248832003,10104.556764620123,10043.281491159885
2019-03-13,10289.961931362315,10548.7644351867,9967.802374901268,10184.65021096682,10122.88924100929
2019-03-14,10213.503749127918,10470.38325565337,9893.73795604916,10108.97453334839,10047.672469995907
2019-03-15,10444.504697572604,10707.194101573097,10117.506694735499,10337.61132267801,10274.922777749385
2019-03-18,10445.554053302358,10708.269849615288,10118.523197090408,10338.649938867818,10275.955095643034
2019-03-19,10607.675603583955,10874.468913829069,10275.569023372258,10499.112270243922,10435.444363730547
2019-03-20,10611.249775921264,10878.132980060658,10279.03129502591,10502.649863025317,10438.960504114759
2019-03-21,10894.392975928637,11168.397505646448,10553.309808425327,10782.895258579189,10717.506457164764
2019-03-22,10573.44913549095,10839.381616930417,10242.414122293165,10465.236089961696,10401.773612766889
2019-03-25,10533.32140777091,10798.244638012366,10203.542719042576,10425.519045980816,10362.297417819533
2019-03-26,10532.153474353032,10797.047329938405,10202.41135144626,10424.36306567592,10361.148447521204
2019-03-27,10466.739422231232,10729.988051081331,10139.045291548187,10359.618487981035,10296.79648889866
2019-03-28,10583.348364826074,10849.529821466322,10252.003425182185,10475.034006495196,10411.512113530958
2019-03-29,10706.153642717003,10975.42377097849,10370.963898386732,10596.582444450798,10532.323466827838
2019-04-01,10893.75288381057,11167.74131459197,10552.68975640014,10782.261717428228,10716.876757885168
2019-04-02,10947.311361060812,11222.646839392615,10604.571417410367,10835.272055101415,10769.565634358934
2019-04-03,11132.781743528938,11412.781981525373,10784.235067399679,11018.844257071847,10952.024631946684
2019-04-04,11110.431242874694,11389.869344143157,10762.584319322315,10996.72250067257,10930.037024595638
2019-04-05,11158.457969446305,11439.103989380563,10809.107418471996,11044.257701888308,10977.283966512
2019-04-08,11163.71550137697,11444.493753328867,10814.200346863196,11049.461426065713,10982.456134666769
2019-04-09,10997.182657273714,11273.772446983434,10652.881336158973,10884.632947870887,10818.62719661118
2019-04-10,11028.344420355512,11305.717958573045,10683.06748243675,10915.475788598786,10849.283002564182
2019-04-11,11013.509639334055,11290.510068448011,10668.697150798678,10900.792832853405,10834.68908606609
2019-04-12,11019.331814683792,11296.47867714398,10674.337044674408,10906.55542165592,10840.416729822231
2019-04-15,10918.855880166886,11193.475675607728,10577.006824662074,10807.107799351721,10741.572170115789
2019-04-16,11093.620510586536,11372.635805664233,10746.299899774074,10980.083816361861,10913.499239310479
2019-04-17,11113.348723991076,11392.860202733895,10765.410459534938,10999.610123082213,10932.907136108277
2019-04-18,11133.512357248545,11413.530970887296,10784.942806963538,11019.567393388881,10952.743383076262
2019-04-19,11137.01574521033,11417.122472447794,10788.336510368723,11023.034926231285,10956.189888373561
2019-04-22,11241.435196136845,11524.168173648899,10889.48678263153,11126.385705369396,11058.91393569141
2019-04-23,11301.874255791898,11586.127334162618,10948.033607817566,11186.206206725223,11118.371678178692
2019-04-24,11313.36359195829,11597.905638255908,10959.163234252466,11197.577956279929,11129.674468047197
2019-04-25,11248.371306949844,11531.278734363385,10896.20573672442,11133.250829159562,11065.737428527607
2019-04-26,11243.919314849638,11526.714770352082,10891.893128210852,11128.844400585285,11061.357721077487
2019-04-29,11253.56793084448,11536.606058379586,10901.239663996836,11138.394268658936,11070.849677578037
2019-04-30,11273.813765239356,11557.361095108578,10920.851638998223,11158.432898822623,11090.766791026874
2019-05-01,11268.625648831445,11552.042492550625,10915.825952858955,11153.297879740841,11085.662911331587
2019-05-02,11217.41005746179,11499.538779478506,10866.21382633296,11102.606449886476,11035.278880534772
2019-05-03,11376.975858790602,11663.117815179234,11020.783919404996,11260.53918890016,11192.253896018685
2019-05-06,11296.01949474644,11580.125320209136,10942.3621484436,11180.41136572246,11112.6119778036
2019-05-07,11077.719196666589,11356.334558305849,10730.89642639754,10964.34524305618,10897.856106646645
2019-05-08,11122.754275845116,11402.502313322158,10774.521541065984,11008.919414633876,10942.159974972421
2019-05-09,11065.571558140333,11343.881394911075,10719.129107824436,10952.321928479856,10885.90570292685
2019-05-10,11123.90624496495,11403.683255580525,10775.637444176713,11010.05959402595,10943.293240176601
2019-05-13,10956.418448676086,11231.982979077573,10613.393379062461,10844.2859370206,10778.524854990901
2019-05-14,11178.43791022263,11459.586445009096,10828.461824489155,11064.033159698556,10953.256573811685
2019-05-15,11229.99232558548,11512.437503825839,10878.402167059736,11115.059945881429,11003.772463734529
2019-05-16,11336.151978077476,11621.267174346409,10981.238158415857,11220.133116643456,11107.793608805985
2019-05-17,11223.92417141428,11506.216729702926,10872.523995501628,11109.053895706307,10997.826548026058
2019-05-20,11183.033483746156,11464.29760165551,10832.91351915891,11068.58170022457,10957.759572916862
2019-05-21,11290.460231142508,11574.426235743895,10936.976935036244,11174.908997918361,11063.02228820611
2019-05-22,11172.836887993764,11453.844551649077,10823.03615984169,11058.489460644536,10947.768380019215
2019-05-23,11025.39241151801,11302.691703855575,10680.207895501697,10912.55399183898,10803.294063106532
2019-05-24,10992.08698952801,11268.54861826104,10647.945204286369,10879.589431293529,10770.659554127247
2019-05-27,11083.808004239238,11362.576505283258,10736.79460473754,10970.371735257322,10860.53291706141
2019-05-28,11054.264569588197,11332.290024651069,10708.176120039376,10941.130660318617,10831.584612977833
2019-05-29,10968.826098482958,11244.70269328838,10625.41256844692,10856.566601814715,10747.867236470865
2019-05-30,10945.985417001591,11221.287546556718,10603.286986191806,10833.959681301352,10725.486663568337
2019-05-31,10803.58219828754,11075.302749037839,10465.342147215753,10693.013875943412,10585.952052020759
2019-06-03,10603.377194484025,10972.68257230851,10368.373668338418,10593.935864390742,10487.866040735791
2019-06-04,10646.904802258008,10995.204388446691,10389.655119239002,10615.680289616314,10509.392753925093
2019-06-05,10733.974669657578,11085.122632848594,10474.621211296813,10702.494804476737,10595.3380545105
2019-06-06,10878.958966427135,11234.849901543474,10616.102408801427,10847.05390123827,10738.449780049716
2019-06-07,11026.856527341555,11387.585738015114,10760.426480389968,10994.517718323266,10884.437142937337
2019-06-10,11025.360757139995,11386.041035644823,10758.966850871298,10993.02633481403,10882.96069162968
2019-06-11,10966.712750967064,11325.474436541814,10701.73589324702,10934.55032749374,10825.070164518436
2019-06-12,10986.853917531176,11346.27449506654,10721.390410516291,10954.632425425072,10844.951194158108
2019-06-13,11021.814366381192,11382.378629343784,10755.506147729273,10989.490344666969,10879.460104930035
2019-06-14,11038.732986533088,11399.850720058932,10772.015981501276,11006.359347049323,10896.160209545702
2019-06-17,11082.68624739965,11445.241854453605,10814.907247108598,11050.18370480507,10939.545784024067
2019-06-18,11170.704268349857,11536.139270011305,10900.798583504944,11137.943592536383,11026.42699210933
2019-06-19,11189.751597704731,11555.809707871002,10919.385692774273,11156.935061189273,11045.228312194513
2019-06-20,11277.423457654611,11646.349638223319,11004.93923208537,11244.349803117515,11131.767830185225
2019-06-21,11158.580132476556,11523.618508866532,10888.96739005653,11125.855013497758,11014.459447732728
2019-06-24,11248.135541789588,11616.103606439578,10976.358968558045,11215.147780844683,11102.85818775993
2019-06-25,11168.510484313356,11533.873719195042,10898.657805507146,11135.75624227934,11024.261542292215
2019-06-26,11347.863881965131,11719.094429022878,11073.677680360397,11314.58364457976,11201.298468298508
2019-06-27,11223.2876473188,11590.4428455515,10952.111446974495,11190.372758575668,11078.33122081962
2019-06-28,11375.009385400324,11747.127962152048,11100.167296259842,11341.64953754309,11228.09336901397
2019-07-01,11185.517191850056,11551.436778958749,10915.253598303434,11152.713073709852,11041.048596583938
2019-07-02,11304.992528310151,11674.820595021289,11031.842181007036,11271.838021092282,11158.980827461048
2019-07-03,11476.350743374924,11851.784570305168,11199.060052251061,11442.693688529183,11328.125834124894
2019-07-04,11421.189406873928,11794.818702718965,11145.23151965818,11387.694125414997,11273.676943965056
2019-07-05,11358.869545378517,11730.460128341892,11084.417425793199,11325.557031337841,11212.161986051036
2019-07-08,11544.516303155997,11922.18007735308,11265.57860109589,11510.65933702875,11395.41098913807
2019-07-09,11647.027136265133,12028.044418492475,11365.612575454703,11612.869533392863,11496.597824813309
2019-07-10,11713.546496001356,12096.739872210936,11430.524699611704,11679.193809710234,11562.258041579718
2019-07-11,11574.905472372346,11953.563388553343,11295.233509577001,11540.95938297256,11425.407661475401
2019-07-12,11683.269954873716,12065.472873580215,11400.979697908211,11649.006061547192,11532.372542662393
2019-07-15,11699.354400235969,12082.083500566872,11416.675512156742,11665.043335550548,11548.249246425641
2019-07-16,11469.86104087258,11845.082565660743,11192.727153434165,11436.223018581519,11321.719950563427
2019-07-17,11495.32937716161,11871.384065310875,11217.580125769158,11461.616663079536,11346.859345892075
2019-07-18,11609.423039851075,11989.210153173624,11328.917066283826,11575.375719695297,11459.479410991478
2019-07-19,11508.23879565893,11884.71579857517,11230.17762790411,11474.488221719128,11359.602030431186
2019-07-22,11572.58193265956,11951.1638372733,11292.966111049438,11538.642657577782,11423.114131865193
2019-07-23,11548.057671752793,11925.837297198637,11269.034403420992,11514.190319742456,11398.906618540354
2019-07-24,11639.797388196068,12020.578158657083,11358.557511994319,11605.66098823339,11489.46145387913
2019-07-25,11585.613402679315,11964.621614816193,11305.682715707466,11551.635909795472,11435.977291547957
2019-07-26,11688.857536496664,12071.24324563881,11406.43227282,11654.577256293742,11537.88795685185
2019-07-29,11593.23573614186,11972.493302963514,11313.120878943682,11559.235889000887,11443.501177367081
2019-07-30,11593.745223749922,11973.019457793303,11313.618056351916,11559.743882418614,11444.004084594657
2019-07-31,11388.374619823844,11760.930422765297,11113.209600932152,11354.975575323177,11241.28598230523
2019-08-01,11358.655046169271,11730.238612071149,11084.208109297104,11325.343161197172,11211.950257245597
2019-08-02,11477.397528535468,11852.865599675186,11200.081545070238,11443.737403749956,11329.159099340037
2019-08-05,11341.605204078332,11712.631006662592,11067.570224160312,11308.343321714483,11195.120625511867
2019-08-06,11513.023142176244,11889.656658740641,11234.846375414209,11479.258537032903,11330.483792178438
2019-08-07,11584.542800636242,11963.515989425445,11304.637981467411,11550.568447540685,11386.792361769307
2019-08-08,11903.156117650524,12292.552325010038,11615.552988378444,11868.247357257287,11699.966886389902
2019-08-09,11854.653483830058,12242.462990866567,11568.222271411525,11819.88696863681,11652.292202130266
2019-08-12,11678.651968053136,12060.7038153517,11396.473290524827,11644.401618041826,11479.295067068673
2019-08-13,11710.790170172158,12093.893376781885,11427.834971912102,11676.445567444498,11504.56674438613
2019-08-14,11401.692205206688,11774.683675561724,11126.20540785619,11368.25410380442,11200.91189985168
2019-08-15,11488.299155780374,11864.123859418334,11210.719768048342,11454.607059449698,11268.977362825513
2019-08-16,11597.40677809468,11976.800795106612,11317.19114050632,11563.39469840776,11354.597091859328
2019-08-19,11702.969793248085,12085.817166439832,11420.203550325019,11668.648125585843,11457.949981673692
2019-08-20,11685.835627445558,12068.122478779585,11403.483378899577,11651.564209690368,11441.174546189246
2019-08-21,11679.989109013724,12062.084699132565,11397.77812358987,11645.734837527058,11435.450433682561
2019-08-22,11622.915869766992,12003.144383399165,11342.083883496203,11588.828978764463,11379.572111159809
2019-08-23,11497.727449820804,11873.860587785335,11219.92025638389,11464.007702835603,11257.004704820289
2019-08-26,11563.68955529445,11941.980557395771,11284.288590612323,11529.776359167505,11321.585791378246
2019-08-27,11499.936872483582,11876.14228882511,11222.0762951487,11466.210645855035,11259.16786979514
2019-08-28,11532.948825004369,11910.234184260371,11254.290615448712,11499.125783184181,11285.024506697597
2019-08-29,11597.762655484634,11977.168314560618,11317.53841921455,11563.749532104897,11348.445031356212
2019-08-30,11609.018148321124,11988.792016146044,11328.521957711426,11574.972015603471,11359.458564358227
