Total Return,CAGR,Annual Vol,Sharpe,Sortino,Max Drawdown,Hit Rate,Strategy,Equity Weight,Gold Weight,BTC Weight,DD Window,Warn Drawdown,Crash Drawdown,Warn Exposure,Crash Exposure,Recovery Drawdown,Panic Drawdown,Panic MA Period,Panic Momentum Period,Start,End,Average Gold Weight,Average Cash / Reduced Exposure Weight,Gold Reduced Days,Gold Zero Days
22.435931662851196,0.17160359976910633,0.14138248711205265,0.9793069783047614,1.4010669428418134,-0.19060755932603224,0.5442407333599043,Gold25 crash DD252 warn-8%/exp50% crash-25%/exp25% recover-5% no panic,0.65,0.25,0.1,252,-0.08,-0.25,0.5,0.25,-0.05,,,,2006-12-29,2026-04-29,0.1795427375971309,0.1761800159394302,2431,0
22.334335866918618,0.17134806309486694,0.14115992194088453,0.9790823080384595,1.3997666958688224,-0.1906075593260319,0.5442407333599043,Gold25 crash DD252 warn-8%/exp50% crash-20%/exp25% recover-5% panic-30%/MA200/mom63->0,0.65,0.25,0.1,252,-0.08,-0.2,0.5,0.25,-0.05,-0.3,200.0,63.0,2006-12-29,2026-04-29,0.17751295078700938,0.17820980274955173,2431,10
23.576673321388387,0.1744027492658513,0.14429236073072157,0.9789848522921824,1.4060330441433406,-0.19307135541735176,0.5418493423674771,Gold25 crash DD252 warn-10%/exp75% crash-20%/exp50% recover-5% panic-30%/MA200/mom63->0,0.65,0.25,0.1,252,-0.1,-0.2,0.75,0.5,-0.05,-0.3,200.0,63.0,2006-12-29,2026-04-29,0.21091103805538952,0.14481171548117158,2170,10
23.73379666445347,0.17477858919923372,0.1446960974753781,0.9788665214160603,1.4074476257565556,-0.1930713554173522,0.5426464726982861,Gold25 crash DD252 warn-12%/exp75% crash-20%/exp50% recover-5% panic-30%/MA200/mom63->0,0.65,0.25,0.1,252,-0.12,-0.2,0.75,0.5,-0.05,-0.3,200.0,63.0,2006-12-29,2026-04-29,0.21341402669854553,0.14230872683801557,1969,10
23.86541316297179,0.17509167532509395,0.14503277504682152,0.9787669123444012,1.409575014547812,-0.19307135541735165,0.5424471901155838,Gold25 crash DD252 warn-15%/exp75% crash-20%/exp50% recover-5% no panic,0.65,0.25,0.1,252,-0.15,-0.2,0.75,0.5,-0.05,,,,2006-12-29,2026-04-29,0.2174611476389719,0.1382616058975892,1664,0
23.7260712326019,0.17476016299948283,0.14470806771559622,0.9786902872313771,1.410224953989967,-0.19183945737169195,0.538860103626943,Gold25 crash DD126 warn-8%/exp75% crash-25%/exp50% recover-5% no panic,0.65,0.25,0.1,126,-0.08,-0.25,0.75,0.5,-0.05,,,,2006-12-29,2026-04-29,0.22271617852161785,0.13300657501494326,1953,0
23.7260712326019,0.17476016299948283,0.14470806771559622,0.9786902872313771,1.410224953989967,-0.19183945737169195,0.538860103626943,Gold25 crash DD126 warn-8%/exp75% crash-25%/exp50% recover-5% panic-30%/MA200/mom63->0,0.65,0.25,0.1,126,-0.08,-0.25,0.75,0.5,-0.05,-0.3,200.0,63.0,2006-12-29,2026-04-29,0.22271617852161785,0.13300657501494326,1953,0
23.072441365439918,0.17318101886538972,0.1430982859524047,0.9786764696495737,1.4036473209394036,-0.19183945737169217,0.543244320446393,Gold25 crash DD252 warn-8%/exp75% crash-20%/exp25% recover-5% panic-30%/MA200/mom63->0,0.65,0.25,0.1,252,-0.08,-0.2,0.75,0.25,-0.05,-0.3,200.0,63.0,2006-12-29,2026-04-29,0.19596782227535364,0.15975493126120743,2431,10
23.323980484268397,0.17379349320870818,0.14373812301322766,0.9785916910566352,1.4044859087972834,-0.19307135541735188,0.5420486249501794,Gold25 crash DD252 warn-10%/exp75% crash-18%/exp50% recover-5% no panic,0.65,0.25,0.1,252,-0.1,-0.18,0.75,0.5,-0.05,,,,2006-12-29,2026-04-29,0.2065775054791791,0.149145248057382,2170,0
22.99042049190639,0.17297999096251626,0.1429119995506355,0.9785651440107448,1.4041975398056725,-0.19183945737169228,0.5414507772020726,Gold25 crash DD252 warn-8%/exp75% crash-15%/exp50% recover-5% panic-30%/MA200/mom63->0,0.65,0.25,0.1,252,-0.08,-0.15,0.75,0.5,-0.05,-0.3,200.0,63.0,2006-12-29,2026-04-29,0.19875722255429368,0.15696553098226743,2431,10
